,STA,eventTYpes,HO_failureratio,total_throughput,RSSI_current,RSSI_target,Delay_current,Delay_target,Current_AP,Target_AP,New_Associated_AP,time
40,sta3,HO_WiFi2WiFi,0.0,130,-76.0,-72.0,0.03,0.061,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707157255.9650934
41,sta1,HO_5G2WiFi,0.0,130,-73.0,-68.0,0.174,0.031,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707157267.3630755
42,sta2,HO_WiFi2WiFi,0.0,130,-75.0,-67.0,0.023,0.031,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707157278.6803951
43,sta2,HO_WiFi25G,0.0,1,-71.0,-59.0,0.028,0.032,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707157302.521401
44,sta3,HO_WiFi2WiFi,0.0,130,-74.0,-69.0,0.031,0.029,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707157311.9123232
45,sta2,HO_5G2WiFi,0.0,130,-53.0,-66.0,0.031,0.028,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707157323.3207781
46,sta1,HO_WiFi2WiFi,0.0,130,-74.0,-67.0,0.021,0.024,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707157330.5055802
47,sta3,HO_WiFi2WiFi,0.0,130,-74.0,-71.0,0.022,0.022,ap5-wlan1,ap4-wlan1,ap4-wlan1,1707157339.754371
48,sta2,HO_WiFi25G,0.0,1,-76.0,-75.0,0.031,0.025,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707157350.9417958
49,sta4,HO_5G2WiFi,0.0,130,-77.0,-72.0,0.03,0.022,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707157370.6590312
50,sta2,HO_5G2WiFi,0.0,130,-72.0,-70.0,0.025,0.037,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707157394.6960678
51,sta1,HO_WiFi2WiFi,0.0,130,-75.0,-70.0,0.029,0.029,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707157418.650417
52,sta4,HO_5G2WiFi,0.0,130,-74.0,-70.0,0.029,0.028,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707157427.9857168
53,sta1,HO_WiFi25G,0.0,1,-66.0,-64.0,0.027,0.025,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707157439.256704
54,sta3,HO_WiFi25G,0.0,1,-77.0,-76.0,0.047,0.029,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707157448.438068
55,sta1,HO_5G2WiFi,0.0,130,-64.0,-66.0,0.032,0.031,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707157461.789648
56,sta2,HO_WiFi2WiFi,0.0,130,-78.0,-66.0,0.02,0.021,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707157473.055098
57,sta1,HO_WiFi25G,0.0,1,-78.0,-77.0,0.031,0.034,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707157482.2446241
58,sta4,HO_WiFi2WiFi,0.0,130,-72.0,-70.0,0.03,0.03,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707157491.5102496
59,sta2,HO_5G2WiFi,0.0,130,-82.0,-72.0,0.036,0.028,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707157523.591017
60,sta1,HO_5G2WiFi,0.0,130,-76.0,-69.0,0.035,0.022,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707157572.3506207
61,sta3,HO_5G2WiFi,0.0,130,-76.0,-72.0,0.03,0.024,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707157579.5126953
62,sta2,HO_WiFi2WiFi,0.0,130,-77.0,-72.0,0.026,0.031,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707157588.820373
63,sta1,HO_WiFi2WiFi,0.0,130,-72.0,-71.0,0.028,0.03,ap5-wlan1,ap4-wlan1,ap4-wlan1,1707157623.1429954
64,sta3,HO_WiFi25G,0.0,1,-73.0,-65.0,0.025,0.025,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707157632.2997365
65,sta3,HO_5G2WiFi,0.0,130,-62.0,-62.0,0.03,0.03,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707157647.8375216
66,sta4,HO_WiFi2WiFi,0.0,130,-75.0,-68.0,0.03,0.032,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707157663.5252879
67,sta2,HO_WiFi2WiFi,0.0,130,-74.0,-72.0,0.03,0.036,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707157687.463007
68,sta4,HO_WiFi25G,0.0,1,-70.0,-69.0,0.023,0.023,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707157700.717304
69,sta4,HO_5G2WiFi,0.0,130,-69.0,-71.0,0.028,0.022,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707157716.0770044
70,sta2,HO_WiFi2WiFi,0.0,130,-76.0,-69.0,0.037,0.03,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707157723.2174613
71,sta1,HO_WiFi25G,0.0,1,-69.0,-67.0,0.029,0.028,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707157732.4459143
72,sta1,HO_5G2WiFi,0.0,130,-62.0,-67.0,0.027,0.031,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707157747.8096163
73,sta4,HO_5G2WiFi,0.0,130,-69.0,-71.0,0.029,0.022,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707157767.507145
74,sta3,HO_5G2WiFi,0.0,130,-73.0,-73.0,0.031,0.021,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707157787.14323
75,sta4,HO_WiFi2WiFi,0.0,130,-75.0,-71.0,0.035,0.03,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707157796.406535
76,sta2,HO_WiFi2WiFi,0.0,130,-76.0,-68.0,0.03,0.025,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707157820.3643641
77,sta2,HO_WiFi25G,0.0,1,-64.0,-57.0,0.029,0.035,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707157835.8903594
78,sta1,HO_5G2WiFi,0.0,130,-80.0,-70.0,0.024,0.027,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707157843.043749
79,sta2,HO_5G2WiFi,0.0,130,-59.0,-65.0,0.031,0.033,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707157856.4044886
80,sta2,HO_WiFi25G,0.0,1,-77.0,-74.0,0.024,0.041,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707157871.90222
81,sta3,HO_WiFi2WiFi,0.0,130,-72.0,-71.0,0.046,0.028,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707157897.832558
82,sta2,HO_5G2WiFi,0.0,130,-71.0,-69.0,0.03,0.024,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707157915.4865408
83,sta1,HO_WiFi25G,0.0,1,-74.0,-71.0,0.031,0.055,ap3-wlan1,ap1-wlan1,ap1-wlan1,1707157924.8151455
84,sta3,HO_WiFi2WiFi,0.0,130,-73.0,-71.0,0.021,0.024,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707157932.0387192
85,sta1,HO_5G2WiFi,0.0,130,-57.0,-59.0,0.029,0.023,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707157945.4870183
86,sta4,HO_5G2WiFi,0.0,130,-72.0,-71.0,0.024,0.029,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707157979.726069
