,STA,eventTYpes,HO_failureratio,total_throughput,RSSI_current,RSSI_target,Delay_current,Delay_target,Current_AP,Target_AP,New_Associated_AP,time
40,sta10,HO_WiFi2WiFi,0.0,130,-75.0,-74.0,0.032,0.024,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707346318.7881927
41,sta16,HO_WiFi25G,0.0,1,-72.0,-53.0,0.028,0.023,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707346326.9315338
42,sta1,HO_5G2WiFi,0.0,130,-52.0,-64.0,0.03,0.029,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707346335.16673
43,sta9,HO_5G2WiFi,0.0,130,-76.0,-66.0,0.028,0.025,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707346341.3159282
44,sta14,HO_5G2WiFi,0.0,130,-74.0,-69.0,0.033,0.029,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707346351.7644722
45,sta5,HO_WiFi2WiFi,0.0,130,-78.0,-56.0,0.029,0.031,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707346364.2889357
46,sta16,HO_5G2WiFi,0.0,130,-72.0,-69.0,0.028,0.035,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707346383.221657
47,sta1,HO_WiFi2WiFi,0.0,130,-79.0,-64.0,0.026,0.032,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707346389.4568286
48,sta6,HO_WiFi25G,0.0,1,-77.0,-77.0,0.025,0.024,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707346410.2760696
49,sta13,HO_WiFi2WiFi,0.0,130,-77.0,-76.0,0.035,0.028,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707346416.4788852
50,sta5,HO_WiFi2WiFi,0.0,130,-78.0,-72.0,0.026,0.039,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707346424.6731708
51,sta2,HO_5G2WiFi,0.0,6,-82.0,-70.0,0.028,0.024,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707346437.1913342
52,sta8,HO_5G2WiFi,0.0,130,-72.0,-60.0,0.034,0.037,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707346456.0764577
53,sta5,HO_WiFi2WiFi,0.0,130,-77.0,-73.0,0.023,0.02,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707346470.9090261
54,sta11,HO_WiFi2WiFi,0.0,130,-75.0,-71.0,0.021,0.031,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707346483.3208811
55,sta3,HO_5G2WiFi,0.0,130,-71.0,-61.0,0.025,0.027,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707346491.544354
56,sta16,HO_5G2WiFi,0.0,130,-75.0,-65.0,0.034,0.023,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707346499.836602
57,sta15,HO_WiFi2WiFi,0.0,130,-79.0,-67.0,0.026,0.027,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707346510.2413888
