,STA,eventTYpes,HO_failureratio,total_throughput,RSSI_current,RSSI_target,Delay_current,Delay_target,Current_AP,Target_AP,New_Associated_AP,time
0,sta2,HO_5G2WiFi,0.0,19,-78.0,-61.0,0.032,0.023,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707440913.384943
1,sta1,HO_WiFi25G,0.0,1,-69.0,-69.0,0.024,0.024,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707440920.66433
2,sta1,HO_5G2WiFi,0.0,130,-67.0,-62.0,0.022,0.03,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707440928.1450086
3,sta2,HO_WiFi2WiFi,0.0,19,-73.0,-72.0,0.037,0.029,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707440945.8504937
4,sta2,HO_WiFi2WiFi,0.0,19,-73.0,-70.0,0.024,0.022,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707440961.8153958
5,sta1,HO_5G2WiFi,0.0,65,-79.0,-72.0,0.024,0.024,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707440979.6581087
6,sta1,HO_WiFi2WiFi,0.0,19,-75.0,-71.0,0.032,0.027,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707441032.9882722
7,sta2,HO_5G2WiFi,0.0,6,-75.0,-73.0,0.023,0.023,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707441046.4423273
8,sta2,HO_WiFi25G,0.1111111111111111,0,-73.0,-73.0,0.034,0.022,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707441101.9002285
9,sta2,HO_5G2WiFi,0.1,130,-71.0,-65.0,0.036,0.031,ap1-wlan1,ap2-wlan1,ap2-wlan1,1707441109.2266371
10,sta2,HO_WiFi2WiFi,0.09090909090909091,6,-72.0,-72.0,0.031,0.023,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707441120.6034274
11,sta1,HO_WiFi2WiFi,0.16666666666666666,0,-76.0,-75.0,0.027,0.036,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707441218.148143
12,sta2,HO_5G2WiFi,0.15384615384615385,19,-78.0,-71.0,0.044,0.029,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707441223.3273723
13,sta1,HO_WiFi25G,0.14285714285714285,54,-64.0,-63.0,0.026,0.025,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707441255.9615614
14,sta1,HO_5G2WiFi,0.13333333333333333,130,-59.0,-65.0,0.029,0.031,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707441265.4446104
15,sta1,HO_WiFi2WiFi,0.125,6,-76.0,-74.0,0.021,0.02,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707441274.739587
16,sta1,HO_WiFi25G,0.11764705882352941,1,-74.0,-74.0,0.026,0.025,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707441283.9805355
17,sta1,HO_5G2WiFi,0.1111111111111111,130,-72.0,-69.0,0.03,0.022,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707441291.4089859
18,sta2,HO_WiFi25G,0.10526315789473684,36,-74.0,-71.0,0.027,0.03,ap3-wlan1,ap1-wlan1,ap1-wlan1,1707441319.4568253
19,sta2,HO_5G2WiFi,0.1,130,-59.0,-65.0,0.035,0.022,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707441328.7161083
20,sta2,HO_WiFi25G,0.09523809523809523,1,-69.0,-58.0,0.025,0.022,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707441337.9171913
21,sta2,HO_5G2WiFi,0.09090909090909091,130,-55.0,-64.0,0.034,0.03,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707441347.132888
22,sta2,HO_WiFi25G,0.08695652173913043,1,-73.0,-68.0,0.026,0.024,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707441356.4463475
23,sta2,HO_5G2WiFi,0.08333333333333333,130,-67.0,-70.0,0.023,0.02,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707441365.8490684
24,sta2,HO_WiFi25G,0.08,1,-78.0,-77.0,0.028,0.029,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707441375.0489416
25,sta2,HO_5G2WiFi,0.07692307692307693,19,-70.0,-72.0,0.043,0.052,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707441409.109445
26,sta2,HO_WiFi25G,0.07407407407407407,1,-76.0,-72.0,0.02,0.027,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707441418.33058
27,sta2,HO_5G2WiFi,0.07142857142857142,130,-61.0,-67.0,0.024,0.027,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707441427.7273874
28,sta2,HO_WiFi25G,0.06896551724137931,1,-71.0,-57.0,0.024,0.03,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707441437.0164583
29,sta2,HO_5G2WiFi,0.06666666666666667,130,-49.0,-65.0,0.032,0.026,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707441446.2714396
30,sta2,HO_WiFi25G,0.06451612903225806,1,-73.0,-65.0,0.024,0.029,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707441455.5188189
31,sta2,HO_5G2WiFi,0.0625,19,-65.0,-68.0,0.029,0.029,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707441464.81478
32,sta1,HO_5G2WiFi,0.06060606060606061,19,-76.0,-72.0,0.03,0.029,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707441511.9653962
33,sta2,HO_WiFi2WiFi,0.058823529411764705,6,-73.0,-72.0,0.026,0.033,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707441542.3517013
34,sta1,HO_WiFi2WiFi,0.05714285714285714,19,-75.0,-73.0,0.024,0.034,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707441556.0428689
35,sta1,HO_WiFi2WiFi,0.05555555555555555,19,-72.0,-71.0,0.035,0.022,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707441630.6880815
36,sta1,HO_WiFi25G,0.08108108108108109,0,-60.0,-60.0,0.029,0.028,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707441660.659393
37,sta1,HO_5G2WiFi,0.07894736842105263,6,-25.0,-62.0,0.024,0.024,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707441669.9199562
38,sta2,HO_5G2WiFi,0.07692307692307693,19,-77.0,-70.0,0.04,0.031,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707441675.209755
39,sta1,HO_WiFi2WiFi,0.075,130,-74.0,-68.0,0.024,0.053,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707441682.3943996
40,sta2,HO_WiFi2WiFi,0.07317073170731707,19,-74.0,-68.0,0.026,0.036,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707441721.1326938
41,sta2,HO_WiFi2WiFi,0.07142857142857142,19,-76.0,-75.0,0.029,0.03,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707441761.9945488
42,sta1,HO_WiFi25G,0.06976744186046512,24,-72.0,-71.0,0.027,0.03,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707441781.7547235
43,sta1,HO_5G2WiFi,0.06818181818181818,130,-64.0,-69.0,0.03,0.025,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707441791.0344498
44,sta1,HO_WiFi25G,0.06666666666666667,1,-73.0,-71.0,0.03,0.035,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707441800.3105903
45,sta1,HO_5G2WiFi,0.06521739130434782,130,-67.0,-65.0,0.023,0.019,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707441807.547921
46,sta1,HO_WiFi25G,0.06382978723404255,1,-73.0,-77.0,0.095,0.03,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707441821.0259027
47,sta1,HO_5G2WiFi,0.0625,130,-74.0,-69.0,0.023,0.032,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707441828.2721803
48,sta2,HO_WiFi2WiFi,0.061224489795918366,19,-77.0,-75.0,0.019,0.021,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707441837.7470233
49,sta1,HO_5G2WiFi,0.06,130,-77.0,-73.0,0.047,0.025,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707441855.4765596
50,sta2,HO_WiFi25G,0.058823529411764705,2,-70.0,-67.0,0.029,0.025,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707441887.5280476
51,sta2,HO_5G2WiFi,0.057692307692307696,130,-54.0,-64.0,0.03,0.031,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707441896.7962847
52,sta1,HO_5G2WiFi,0.05660377358490566,19,-77.0,-72.0,0.028,0.034,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707441901.9169207
53,sta2,HO_WiFi2WiFi,0.05555555555555555,130,-73.0,-70.0,0.024,0.027,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707441909.175946
54,sta2,HO_WiFi25G,0.05454545454545454,1,-67.0,-63.0,0.031,0.03,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707441918.4119604
55,sta2,HO_5G2WiFi,0.05357142857142857,130,-64.0,-60.0,0.031,0.025,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707441925.7215335
56,sta2,HO_WiFi2WiFi,0.07017543859649122,0,-72.0,-71.0,0.036,0.024,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707441941.3984866
57,sta1,HO_WiFi2WiFi,0.08620689655172414,0,-78.0,-76.0,0.021,0.036,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707441950.8330271
58,sta2,HO_5G2WiFi,0.0847457627118644,19,-82.0,-73.0,0.036,0.028,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707442006.252065
59,sta1,HO_WiFi2WiFi,0.1,0,-78.0,-78.0,0.027,0.023,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707442028.0890706
60,sta2,HO_WiFi2WiFi,0.09836065573770492,19,-73.0,-71.0,0.028,0.028,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707442045.9460125
61,sta2,HO_WiFi2WiFi,0.0967741935483871,6,-75.0,-71.0,0.022,0.026,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707442078.556582
62,sta1,HO_WiFi2WiFi,0.09523809523809523,19,-75.0,-73.0,0.024,0.023,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707442083.7636077
63,sta2,HO_5G2WiFi,0.09375,130,-81.0,-72.0,0.025,0.027,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707442139.1598644
64,sta1,HO_WiFi2WiFi,0.09230769230769231,19,-76.0,-73.0,0.028,0.021,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707442167.5349233
65,sta2,HO_WiFi2WiFi,0.09090909090909091,19,-74.0,-73.0,0.07,0.034,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707442172.7055316
66,sta1,HO_WiFi25G,0.08955223880597014,6,-70.0,-63.0,0.03,0.026,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707442179.9744208
67,sta1,HO_5G2WiFi,0.08823529411764706,130,-43.0,-64.0,0.045,0.028,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707442189.2300665
68,sta1,HO_WiFi2WiFi,0.08695652173913043,130,-72.0,-71.0,0.02,0.027,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707442198.516927
69,sta1,HO_WiFi25G,0.08571428571428572,1,-72.0,-66.0,0.04,0.028,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707442207.904168
70,sta1,HO_5G2WiFi,0.08450704225352113,130,-66.0,-67.0,0.034,0.031,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707442217.3745863
71,sta2,HO_WiFi25G,0.09722222222222222,0,-71.0,-67.0,0.027,0.031,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707442224.511116
72,sta2,HO_5G2WiFi,0.0958904109589041,130,-64.0,-69.0,0.031,0.031,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707442233.79916
73,sta2,HO_WiFi2WiFi,0.0945945945945946,130,-78.0,-76.0,0.019,0.023,ap5-wlan1,ap4-wlan1,ap4-wlan1,1707442243.121938
