,STA,eventTYpes,HO_failureratio,total_throughput,RSSI_current,RSSI_target,Delay_current,Delay_target,Current_AP,Target_AP,New_Associated_AP,time
0,sta2,HO_5G2WiFi,0.0,6,,,0,0,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707450029.8439403
1,sta1,HO_5G2WiFi,0.0,65,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707450047.0525312
2,sta2,HO_WiFi2WiFi,0.0,65,,,0,0,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707450076.872478
3,sta1,HO_WiFi2WiFi,0.0,130,,,0,0,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707450098.3422208
4,sta2,HO_WiFi2WiFi,0.0,130,,,0,0,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707450115.5238423
5,sta1,HO_5G2WiFi,0.0,130,,,0,0,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707450145.1920319
6,sta1,HO_WiFi2WiFi,0.0,130,,,0,0,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707450201.765481
7,sta2,HO_5G2WiFi,0.0,130,,,0,0,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707450231.193307
8,sta2,HO_WiFi2WiFi,0.0,130,,,0,0,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707450288.005678
9,sta2,HO_WiFi2WiFi,0.0,130,,,0,0,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707450315.594732
10,sta2,HO_WiFi2WiFi,0.09090909090909091,0,,,0,0,ap3-wlan1,ap3-wlan1,ap3-wlan1,1707450387.090136
11,sta1,HO_WiFi2WiFi,0.08333333333333333,130,,,0,0,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707450416.6481247
12,sta2,HO_5G2WiFi,0.07692307692307693,130,,,0,0,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707450433.817648
13,sta1,HO_WiFi25G,0.07142857142857142,1,,,0,0,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707450471.8636365
14,sta1,HO_5G2WiFi,0.06666666666666667,130,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707450507.7405791
15,sta1,HO_5G2WiFi,0.125,0,,,0,0,ap5-wlan1,ap5-wlan1,ap5-wlan1,1707450520.347218
16,sta2,HO_WiFi25G,0.11764705882352941,1,,,0,0,ap3-wlan1,ap1-wlan1,ap1-wlan1,1707450545.8198965
17,sta2,HO_5G2WiFi,0.1111111111111111,130,,,0,0,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707450672.285501
