,STA,eventTYpes,HO_failureratio,total_throughput,RSSI_current,RSSI_target,Delay_current,Delay_target,Current_AP,Target_AP,New_Associated_AP,time
74,sta2,HO_5G2WiFi,0.37333333333333335,0,-77.0,-69.0,0.025,0.029,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707376716.837533
75,sta3,HO_5G2WiFi,0.3815789473684211,0,-70.0,-63.0,0.023,0.034,ap1-wlan1,ap2-wlan1,ap2-wlan1,1707376722.0936525
76,sta7,HO_5G2WiFi,0.38961038961038963,0,-64.0,-52.0,0.026,0.022,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707376743.9514747
77,sta13,HO_WiFi2WiFi,0.38461538461538464,19,-77.0,-73.0,0.021,0.024,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707376751.2542653
78,sta12,HO_5G2WiFi,0.379746835443038,6,-72.0,-66.0,0.037,0.029,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707376758.544911
79,sta1,HO_WiFi2WiFi,0.375,6,-78.0,-77.0,0.035,0.027,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707376776.2491422
80,sta7,HO_WiFi2WiFi,0.37037037037037035,19,-74.0,-72.0,0.053,0.028,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707376792.1147656
81,sta6,HO_WiFi2WiFi,0.3780487804878049,0,-77.0,-71.0,0.019,0.021,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707376797.1972094
82,sta2,HO_5G2WiFi,0.3855421686746988,0,-82.0,-71.0,0.022,0.021,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707376812.7083821
83,sta16,HO_5G2WiFi,0.39285714285714285,0,-72.0,-70.0,0.03,0.025,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707376824.160948
84,sta7,HO_WiFi2WiFi,0.4,0,-77.0,-67.0,0.023,0.037,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707376839.809026
85,sta11,HO_5G2WiFi,0.4069767441860465,0,-76.0,-66.0,0.023,0.03,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707376855.3831754
86,sta3,HO_WiFi2WiFi,0.40229885057471265,19,-76.0,-65.0,0.029,0.023,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707376862.6584787
87,sta14,HO_5G2WiFi,0.3977272727272727,19,-75.0,-67.0,0.023,0.023,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707376880.278823
88,sta13,HO_WiFi2WiFi,0.39325842696629215,19,-75.0,-71.0,0.028,0.026,ap5-wlan1,ap4-wlan1,ap4-wlan1,1707376891.6649892
89,sta12,HO_5G2WiFi,0.3888888888888889,19,-78.0,-62.0,0.035,0.021,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707376899.092584
90,sta4,HO_WiFi2WiFi,0.3956043956043956,0,-77.0,-73.0,0.027,0.035,ap5-wlan1,ap4-wlan1,ap4-wlan1,1707376906.3214455
91,sta11,HO_WiFi2WiFi,0.391304347826087,19,-76.0,-66.0,0.03,0.026,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707376911.5044224
92,sta10,HO_5G2WiFi,0.3870967741935484,6,-74.0,-68.0,0.024,0.02,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707376920.8847
93,sta8,HO_5G2WiFi,0.39361702127659576,0,-79.0,-72.0,0.025,0.031,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707376934.4331903
94,sta1,HO_5G2WiFi,0.3894736842105263,6,-64.0,-67.0,0.03,0.031,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707376968.8865337
95,sta9,HO_WiFi2WiFi,0.3958333333333333,0,-75.0,-74.0,0.023,0.021,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707376976.1352112
96,sta15,HO_WiFi2WiFi,0.3917525773195876,19,-78.0,-76.0,0.033,0.023,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707376981.3253443
97,sta12,HO_WiFi2WiFi,0.3979591836734694,0,-76.0,-70.0,0.027,0.021,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707376999.0638254
98,sta3,HO_5G2WiFi,0.3939393939393939,19,-69.0,-68.0,0.029,0.024,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707377010.5664358
99,sta13,HO_5G2WiFi,0.39,19,-74.0,-71.0,0.023,0.033,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707377034.639761
100,sta12,HO_WiFi2WiFi,0.38613861386138615,19,-78.0,-57.0,0.028,0.029,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707377041.950756
101,sta11,HO_WiFi2WiFi,0.39215686274509803,0,-79.0,-59.0,0.021,0.024,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707377049.3371332
102,sta2,HO_5G2WiFi,0.39805825242718446,0,-78.0,-65.0,0.024,0.022,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707377054.4340084
103,sta6,HO_5G2WiFi,0.3942307692307692,19,-72.0,-71.0,0.024,0.023,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707377078.3768017
104,sta3,HO_WiFi2WiFi,0.3904761904761905,19,-75.0,-72.0,0.029,0.028,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707377096.262776
105,sta8,HO_5G2WiFi,0.3867924528301887,19,-78.0,-72.0,0.024,0.021,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707377111.9100718
106,sta14,HO_WiFi2WiFi,0.38317757009345793,19,-77.0,-68.0,0.031,0.029,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707377119.2255144
107,sta6,HO_WiFi25G,0.37962962962962965,36,-70.0,-51.0,0.035,0.031,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707377128.5946739
108,sta1,HO_5G2WiFi,0.3853211009174312,0,-81.0,-70.0,0.023,0.025,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707377152.7856352
109,sta14,HO_WiFi2WiFi,0.38181818181818183,19,-78.0,-72.0,0.041,0.029,ap5-wlan1,ap4-wlan1,ap4-wlan1,1707377166.1931202
110,sta7,HO_5G2WiFi,0.38738738738738737,0,-80.0,-65.0,0.024,0.024,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707377171.4450684
111,sta6,HO_5G2WiFi,0.39285714285714285,0,-69.0,-63.0,0.03,0.023,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707377176.6632862
112,sta12,HO_5G2WiFi,0.3893805309734513,19,-62.0,-66.0,0.025,0.034,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707377187.9874184
113,sta4,HO_5G2WiFi,0.38596491228070173,19,-72.0,-72.0,0.024,0.028,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707377195.2429004
114,sta10,HO_WiFi2WiFi,0.391304347826087,0,-76.0,-72.0,0.03,0.023,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707377208.8200767
115,sta16,HO_WiFi2WiFi,0.3879310344827586,19,-76.0,-72.0,0.031,0.023,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707377214.1128006
116,sta9,HO_5G2WiFi,0.38461538461538464,19,-66.0,-48.0,0.023,0.023,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707377221.5292575
117,sta15,HO_5G2WiFi,0.3813559322033898,19,-74.0,-69.0,0.044,0.024,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707377226.749633
118,sta13,HO_5G2WiFi,0.37815126050420167,19,-62.0,-63.0,0.031,0.036,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707377242.6618466
119,sta5,HO_5G2WiFi,0.375,6,-75.0,-71.0,0.038,0.021,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707377247.8561778
120,sta12,HO_WiFi2WiFi,0.38016528925619836,0,-76.0,-74.0,0.024,0.037,ap4-wlan1,ap3-wlan1,ap3-wlan1,1707377255.0528383
121,sta11,HO_5G2WiFi,0.38524590163934425,0,-73.0,-65.0,0.025,0.026,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707377262.2777352
122,sta3,HO_5G2WiFi,0.3902439024390244,0,-67.0,-70.0,0.024,0.022,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707377271.5657487
123,sta1,HO_5G2WiFi,0.3870967741935484,6,-79.0,-65.0,0.028,0.029,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707377281.217525
124,sta9,HO_WiFi2WiFi,0.384,19,-78.0,-72.0,0.021,0.033,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707377286.4560022
125,sta8,HO_5G2WiFi,0.38095238095238093,19,-75.0,-66.0,0.023,0.03,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707377293.7088027
126,sta13,HO_WiFi2WiFi,0.3779527559055118,19,-78.0,-68.0,0.019,0.024,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707377305.2441661
127,sta4,HO_5G2WiFi,0.375,19,-75.0,-72.0,0.024,0.026,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707377316.7726119
128,sta11,HO_WiFi2WiFi,0.37209302325581395,6,-73.0,-72.0,0.032,0.028,ap5-wlan1,ap4-wlan1,ap4-wlan1,1707377324.0612535
129,sta2,HO_WiFi2WiFi,0.36923076923076925,6,-77.0,-69.0,0.035,0.031,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707377329.2339597
130,sta1,HO_WiFi2WiFi,0.37404580152671757,0,-74.0,-71.0,0.04,0.024,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707377340.834
131,sta15,HO_WiFi2WiFi,0.3712121212121212,19,-77.0,-77.0,0.026,0.021,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707377348.1620173
132,sta14,HO_5G2WiFi,0.37593984962406013,0,-76.0,-67.0,0.044,0.022,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707377355.4107366
133,sta7,HO_WiFi2WiFi,0.373134328358209,19,-79.0,-74.0,0.032,0.023,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707377360.6122978
134,sta4,HO_WiFi25G,0.37037037037037035,9,-74.0,-70.0,0.024,0.028,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707377376.247826
135,sta2,HO_WiFi25G,0.36764705882352944,1,-77.0,-75.0,0.02,0.025,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707377385.5489662
136,sta5,HO_5G2WiFi,0.36496350364963503,19,-72.0,-69.0,0.024,0.021,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707377413.8627005
137,sta4,HO_5G2WiFi,0.36231884057971014,19,-47.0,-61.0,0.027,0.033,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707377423.174058
138,sta10,HO_WiFi25G,0.3669064748201439,0,-77.0,-73.0,0.027,0.029,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707377436.5585554
139,sta15,HO_WiFi2WiFi,0.37142857142857144,0,-77.0,-65.0,0.019,0.033,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707377448.1475232
140,sta13,HO_5G2WiFi,0.36879432624113473,19,-80.0,-68.0,0.029,0.032,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707377463.9189987
141,sta4,HO_WiFi2WiFi,0.3732394366197183,0,-74.0,-68.0,0.023,0.025,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707377475.3561451
142,sta11,HO_WiFi25G,0.3706293706293706,11,-61.0,-59.0,0.027,0.048,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707377482.5530698
143,sta2,HO_5G2WiFi,0.3680555555555556,6,-72.0,-70.0,0.031,0.029,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707377487.7141786
144,sta3,HO_5G2WiFi,0.36551724137931035,19,-74.0,-67.0,0.022,0.03,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707377492.9001503
145,sta1,HO_5G2WiFi,0.363013698630137,6,-69.0,-66.0,0.027,0.032,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707377502.4166517
146,sta6,HO_5G2WiFi,0.3673469387755102,0,-67.0,-66.0,0.032,0.023,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707377518.2496452
147,sta5,HO_WiFi2WiFi,0.3716216216216216,0,-78.0,-68.0,0.027,0.029,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707377525.6147804
148,sta11,HO_5G2WiFi,0.37583892617449666,0,-64.0,-60.0,0.024,0.021,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707377535.0807788
149,sta2,HO_WiFi25G,0.37333333333333335,1,-73.0,-64.0,0.029,0.025,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707377542.3484154
150,sta1,HO_WiFi25G,0.3708609271523179,1,-70.0,-62.0,0.028,0.027,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707377555.961269
151,sta9,HO_5G2WiFi,0.3684210526315789,19,-79.0,-60.0,0.028,0.03,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707377561.0847616
152,sta8,HO_5G2WiFi,0.3660130718954248,19,-73.0,-66.0,0.025,0.023,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707377568.4886215
153,sta6,HO_WiFi25G,0.37012987012987014,0,-72.0,-68.0,0.02,0.024,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707377579.9169538
154,sta13,HO_WiFi2WiFi,0.36774193548387096,19,-78.0,-59.0,0.026,0.025,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707377585.1205351
155,sta2,HO_5G2WiFi,0.36538461538461536,6,-71.0,-59.0,0.036,0.031,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707377598.8890953
156,sta10,HO_5G2WiFi,0.3630573248407643,19,-74.0,-73.0,0.03,0.027,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707377606.0862129
157,sta1,HO_5G2WiFi,0.3670886075949367,0,-73.0,-66.0,0.032,0.028,ap1-wlan1,ap2-wlan1,ap2-wlan1,1707377613.3587215
158,sta9,HO_WiFi2WiFi,0.36477987421383645,6,-72.0,-73.0,0.116,0.029,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707377618.5688548
159,sta7,HO_5G2WiFi,0.3625,19,-74.0,-69.0,0.025,0.024,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707377629.9867284
160,sta6,HO_5G2WiFi,0.36645962732919257,0,-75.0,-61.0,0.027,0.024,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707377635.2174046
161,sta12,HO_5G2WiFi,0.36419753086419754,19,-74.0,-73.0,0.024,0.023,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707377644.620922
162,sta13,HO_WiFi2WiFi,0.3619631901840491,19,-73.0,-71.0,0.024,0.039,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707377681.1389031
163,sta4,HO_5G2WiFi,0.36585365853658536,0,-69.0,-65.0,0.025,0.022,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707377690.5896301
164,sta3,HO_5G2WiFi,0.36363636363636365,6,-71.0,-67.0,0.028,0.024,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707377699.9657779
165,sta9,HO_WiFi2WiFi,0.3614457831325301,19,-77.0,-69.0,0.027,0.028,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707377711.5966656
166,sta8,HO_WiFi2WiFi,0.3652694610778443,0,-78.0,-73.0,0.031,0.03,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707377718.9322395
167,sta13,HO_WiFi25G,0.3630952380952381,36,-69.0,-61.0,0.027,0.022,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707377732.42006
168,sta9,HO_WiFi2WiFi,0.3668639053254438,0,-74.0,-70.0,0.03,0.027,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707377756.6146767
