,STA,eventTYpes,HO_failureratio,total_throughput,RSSI_current,RSSI_target,Delay_current,Delay_target,Current_AP,Target_AP,New_Associated_AP,time
0,sta1,HO_WiFi25G,1.0,0,,,0,0,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707467591.2293496
1,sta4,New_call,1.0,0,,,0,0,ap3-wlan1,ap3-wlan1,ap3-wlan1,1707467595.412102
2,sta2,HO_WiFi2WiFi,1.0,0,,,0,0,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707467606.9162774
3,sta4,HO_5G2WiFi,1.0,0,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707467622.387158
4,sta3,HO_WiFi2WiFi,1.0,0,,,0,0,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707467629.6762676
5,sta2,HO_WiFi25G,0.8333333333333334,1,,,0,0,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707467634.9890883
6,sta4,HO_WiFi25G,0.8571428571428571,0,,,0,0,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707467667.355018
7,sta1,HO_5G2WiFi,0.875,0,,,0,0,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707467680.90365
8,sta3,HO_WiFi2WiFi,0.8888888888888888,0,,,0,0,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707467684.0954614
9,sta4,HO_5G2WiFi,0.8,65,,,0,0,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707467695.5617595
10,sta2,HO_5G2WiFi,0.8181818181818182,0,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707467707.0819428
11,sta1,HO_WiFi25G,0.8333333333333334,0,,,0,0,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707467710.3384652
12,sta3,HO_WiFi2WiFi,0.8461538461538461,0,,,0,0,ap3-wlan1,ap3-wlan1,ap3-wlan1,1707467745.4289536
13,sta4,HO_5G2WiFi,0.8571428571428571,0,,,0,0,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707467748.595185
14,sta2,HO_WiFi25G,0.8666666666666667,0,,,0,0,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707467751.8381996
15,sta3,HO_5G2WiFi,0.8125,130,,,0,0,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707467765.528893
16,sta2,HO_5G2WiFi,0.8235294117647058,0,,,0,0,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707467770.746728
17,sta1,HO_5G2WiFi,0.8333333333333334,0,,,0,0,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707467782.138009
