,STA,eventTYpes,HO_failureratio,total_throughput,RSSI_current,RSSI_target,Delay_current,Delay_target,Current_AP,Target_AP,New_Associated_AP,time
0,sta4,HO_5G2WiFi,0.0,130,-80.0,-65.0,0.043,0.031,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707351931.6013541
1,sta1,HO_WiFi25G,0.5,0,-77.0,-75.0,0.028,0.033,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707351964.8680801
2,sta2,HO_WiFi2WiFi,0.6666666666666666,0,-75.0,-66.0,0.027,0.023,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707351980.5702207
3,sta4,HO_5G2WiFi,0.75,0,-78.0,-72.0,0.027,0.027,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707351988.0203998
4,sta3,HO_WiFi2WiFi,0.8,0,-76.0,-73.0,0.036,0.027,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707352003.8340526
5,sta2,HO_WiFi25G,0.8333333333333334,0,-67.0,-63.0,0.031,0.028,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707352011.2092183
6,sta2,HO_5G2WiFi,0.7142857142857143,130,-63.0,-68.0,0.023,0.036,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707352022.6580026
7,sta2,HO_WiFi2WiFi,0.75,0,-79.0,-77.0,0.027,0.022,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707352034.116651
8,sta4,HO_WiFi25G,0.7777777777777778,0,-70.0,-66.0,0.029,0.032,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707352043.4842055
9,sta1,HO_5G2WiFi,0.8,0,-76.0,-72.0,0.023,0.038,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707352048.7322593
10,sta4,HO_5G2WiFi,0.7272727272727273,130,-64.0,-68.0,0.035,0.037,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707352056.2007096
11,sta3,HO_WiFi2WiFi,0.75,0,-77.0,-74.0,0.036,0.023,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707352063.4658482
12,sta2,HO_5G2WiFi,0.7692307692307693,0,-76.0,-73.0,0.026,0.04,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707352077.046693
13,sta4,HO_5G2WiFi,0.7857142857142857,0,-74.0,-70.0,0.023,0.026,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707352126.6919754
14,sta2,HO_WiFi25G,0.8,0,-72.0,-67.0,0.023,0.029,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707352131.9224207
15,sta1,HO_5G2WiFi,0.8125,0,-67.0,-69.0,0.026,0.028,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707352137.068035
16,sta2,HO_5G2WiFi,0.7647058823529411,130,-59.0,-61.0,0.029,0.027,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707352146.5461483
17,sta1,HO_WiFi25G,0.7222222222222222,1,-70.0,-62.0,0.026,0.024,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707352151.8234954
18,sta3,HO_5G2WiFi,0.6842105263157895,130,-79.0,-68.0,0.031,0.031,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707352155.0275133
19,sta1,HO_5G2WiFi,0.65,130,-64.0,-64.0,0.033,0.031,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707352162.616295
20,sta3,HO_WiFi2WiFi,0.6666666666666666,0,-74.0,-71.0,0.035,0.029,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707352182.9704506
21,sta4,HO_WiFi2WiFi,0.6818181818181818,0,-76.0,-71.0,0.042,0.035,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707352186.3768911
22,sta4,HO_WiFi2WiFi,0.6956521739130435,0,-75.0,-73.0,0.031,0.021,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707352197.986195
23,sta4,HO_WiFi25G,0.6666666666666666,1,-71.0,-62.0,0.026,0.027,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707352209.5382612
24,sta4,HO_5G2WiFi,0.64,130,-48.0,-64.0,0.031,0.035,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707352221.2600048
25,sta4,HO_WiFi25G,0.6153846153846154,1,-69.0,-67.0,0.032,0.036,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707352232.6502843
26,sta2,HO_WiFi25G,0.6296296296296297,0,-68.0,-50.0,0.059,0.035,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707352238.0015695
27,sta1,HO_5G2WiFi,0.6428571428571429,0,-74.0,-70.0,0.035,0.032,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707352241.2633502
28,sta4,HO_5G2WiFi,0.6206896551724138,130,-69.0,-67.0,0.03,0.028,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707352246.5547678
29,sta2,HO_5G2WiFi,0.6333333333333333,0,-58.0,-61.0,0.03,0.021,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707352251.8194046
30,sta1,HO_WiFi25G,0.6451612903225806,0,-66.0,-61.0,0.033,0.023,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707352273.7317615
31,sta1,HO_5G2WiFi,0.625,130,-42.0,-65.0,0.024,0.029,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707352285.2296503
32,sta1,HO_WiFi25G,0.6060606060606061,1,-67.0,-67.0,0.03,0.03,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707352296.7138157
33,sta4,HO_5G2WiFi,0.6176470588235294,0,-77.0,-71.0,0.027,0.025,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707352301.9549294
34,sta1,HO_5G2WiFi,0.6,130,-69.0,-62.0,0.034,0.035,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707352307.3516574
35,sta1,HO_WiFi2WiFi,0.6111111111111112,0,-73.0,-71.0,0.031,0.025,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707352316.7527852
36,sta3,HO_5G2WiFi,0.6216216216216216,0,-71.0,-72.0,0.033,0.039,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707352330.2466514
37,sta3,HO_WiFi25G,0.6052631578947368,1,-76.0,-76.0,0.065,0.043,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707352341.6767657
38,sta4,HO_WiFi25G,0.6153846153846154,0,-78.0,-85.0,0.128,0.025,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707352346.900927
39,sta4,HO_5G2WiFi,0.6,130,-79.0,-72.0,0.043,0.035,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707352364.7402706
40,sta3,HO_5G2WiFi,0.6097560975609756,0,-76.0,-72.0,0.029,0.027,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707352388.878993
41,sta4,HO_WiFi2WiFi,0.6190476190476191,0,-74.0,-68.0,0.024,0.022,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707352408.8229969
42,sta1,HO_5G2WiFi,0.627906976744186,0,-78.0,-72.0,0.024,0.026,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707352414.1863475
43,sta2,HO_WiFi2WiFi,0.6363636363636364,0,-72.0,-71.0,0.031,0.027,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707352421.6289651
44,sta3,HO_WiFi2WiFi,0.6444444444444445,0,-73.0,-73.0,0.027,0.024,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707352443.8595214
45,sta2,HO_WiFi2WiFi,0.6521739130434783,0,-75.0,-70.0,0.028,0.034,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707352449.1295335
46,sta4,HO_WiFi2WiFi,0.6595744680851063,0,-74.0,-71.0,0.024,0.025,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707352481.9740157
47,sta4,HO_WiFi2WiFi,0.6666666666666666,0,-73.0,-73.0,0.025,0.023,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707352491.4267619
48,sta3,HO_WiFi2WiFi,0.673469387755102,0,-76.0,-74.0,0.027,0.025,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707352498.7747445
49,sta1,HO_5G2WiFi,0.66,130,-75.0,-71.0,0.037,0.03,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707352506.4590812
50,sta2,HO_WiFi2WiFi,0.6666666666666666,0,-73.0,-71.0,0.03,0.028,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707352514.0543408
51,sta2,HO_WiFi25G,0.6538461538461539,1,-70.0,-60.0,0.029,0.029,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707352542.5970514
52,sta3,HO_WiFi2WiFi,0.660377358490566,0,-73.0,-69.0,0.106,0.031,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707352547.9466872
53,sta2,HO_5G2WiFi,0.6666666666666666,0,-41.0,-65.0,0.024,0.02,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707352555.22504
54,sta3,HO_WiFi25G,0.6545454545454545,1,-70.0,-69.0,0.024,0.024,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707352562.5264785
55,sta2,HO_WiFi2WiFi,0.6428571428571429,130,-75.0,-73.0,0.027,0.027,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707352569.737625
56,sta1,HO_WiFi2WiFi,0.6491228070175439,0,-77.0,-61.0,0.027,0.027,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707352572.9844425
57,sta3,HO_5G2WiFi,0.6379310344827587,130,-52.0,-63.0,0.042,0.035,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707352578.155965
58,sta2,HO_WiFi25G,0.6440677966101694,0,-77.0,-75.0,0.023,0.032,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707352585.4535742
59,sta4,HO_5G2WiFi,0.65,0,-77.0,-72.0,0.031,0.029,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707352609.4601762
60,sta2,HO_5G2WiFi,0.6557377049180327,0,-74.0,-73.0,0.035,0.039,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707352621.1259203
61,sta1,HO_WiFi2WiFi,0.6612903225806451,0,-74.0,-71.0,0.023,0.021,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707352649.2041464
62,sta4,HO_5G2WiFi,0.6666666666666666,0,-75.0,-72.0,0.025,0.028,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707352654.5862675
63,sta1,HO_WiFi25G,0.671875,0,-67.0,-66.0,0.039,0.025,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707352661.833351
64,sta1,HO_5G2WiFi,0.6615384615384615,130,-57.0,-61.0,0.023,0.046,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707352673.3675067
65,sta3,HO_WiFi25G,0.6666666666666666,0,-79.0,-77.0,0.031,0.029,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707352678.4999678
66,sta1,HO_WiFi25G,0.6567164179104478,1,-73.0,-71.0,0.022,0.03,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707352687.9212065
67,sta2,HO_WiFi2WiFi,0.6617647058823529,0,-78.0,-66.0,0.036,0.024,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707352695.3758101
68,sta1,HO_5G2WiFi,0.6521739130434783,19,-70.0,-71.0,0.04,0.028,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707352698.5502617
69,sta4,HO_WiFi2WiFi,0.6571428571428571,0,-74.0,-68.0,0.029,0.024,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707352712.259212
70,sta2,HO_5G2WiFi,0.647887323943662,130,-82.0,-73.0,0.027,0.024,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707352740.443034
71,sta1,HO_5G2WiFi,0.6527777777777778,0,-77.0,-69.0,0.026,0.039,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707352793.7643087
72,sta2,HO_WiFi2WiFi,0.6575342465753424,0,-75.0,-74.0,0.031,0.03,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707352801.1352074
73,sta3,HO_5G2WiFi,0.6621621621621622,0,-75.0,-70.0,0.029,0.029,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707352806.3284009
74,sta1,HO_WiFi25G,0.6666666666666666,0,-66.0,-65.0,0.026,0.03,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707352832.5883043
75,sta3,HO_WiFi25G,0.6710526315789473,0,-70.0,-69.0,0.024,0.024,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707352837.7292826
76,sta1,HO_5G2WiFi,0.6623376623376623,130,-29.0,-68.0,0.031,0.031,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707352847.2202492
77,sta3,HO_5G2WiFi,0.6666666666666666,0,-58.0,-67.0,0.027,0.049,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707352852.4505014
78,sta4,HO_WiFi2WiFi,0.6708860759493671,0,-73.0,-72.0,0.036,0.03,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707352872.5487382
79,sta4,HO_WiFi25G,0.6625,1,-62.0,-62.0,0.032,0.027,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707352901.247989
80,sta2,HO_WiFi2WiFi,0.6666666666666666,0,-76.0,-70.0,0.028,0.029,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707352904.5310142
81,sta4,HO_5G2WiFi,0.6707317073170732,0,-63.0,-65.0,0.027,0.024,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707352913.9413838
82,sta4,HO_WiFi25G,0.6626506024096386,1,-76.0,-75.0,0.034,0.03,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707352925.5650308
83,sta2,HO_WiFi2WiFi,0.6547619047619048,130,-75.0,-69.0,0.03,0.04,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707352928.7498102
84,sta1,HO_WiFi25G,0.6588235294117647,0,-72.0,-67.0,0.021,0.025,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707352942.3721173
85,sta1,HO_5G2WiFi,0.6511627906976745,130,-64.0,-65.0,0.033,0.023,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707352953.8580287
86,sta4,HO_5G2WiFi,0.6551724137931034,0,-69.0,-71.0,0.024,0.021,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707352969.3763626
87,sta4,HO_WiFi25G,0.6477272727272727,1,-73.0,-69.0,0.023,0.03,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707352980.8624072
88,sta4,HO_5G2WiFi,0.6404494382022472,130,-59.0,-66.0,0.024,0.029,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707352992.328193
89,sta3,HO_5G2WiFi,0.6444444444444445,0,-73.0,-70.0,0.027,0.03,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707352999.7967808
90,sta2,HO_WiFi2WiFi,0.6483516483516484,0,-72.0,-72.0,0.03,0.024,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707353013.6493971
91,sta2,HO_WiFi25G,0.6413043478260869,1,-64.0,-58.0,0.029,0.027,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707353033.7627978
92,sta1,HO_5G2WiFi,0.6451612903225806,0,-80.0,-70.0,0.034,0.036,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707353037.0426805
93,sta2,HO_5G2WiFi,0.6382978723404256,130,-54.0,-63.0,0.037,0.035,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707353046.6283436
94,sta2,HO_WiFi25G,0.631578947368421,1,-75.0,-71.0,0.033,0.025,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707353058.110089
95,sta2,HO_WiFi25G,0.6354166666666666,0,-70.0,-73.0,0.03,0.02,ap1-wlan1,ap5-wlan1,ap1-wlan1,1707353068.4944413
96,sta3,HO_WiFi2WiFi,0.6391752577319587,0,-75.0,-69.0,0.022,0.023,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707353099.0382392
97,sta2,HO_5G2WiFi,0.6428571428571429,0,-69.0,-65.0,0.025,0.028,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707353115.0153537
98,sta1,HO_WiFi2WiFi,0.6464646464646465,0,-77.0,-72.0,0.029,0.028,ap3-wlan1,ap4-wlan1,ap4-wlan1,1707353120.4575818
99,sta3,HO_WiFi2WiFi,0.65,0,-75.0,-68.0,0.053,0.028,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707353123.6992831
100,sta2,HO_WiFi2WiFi,0.6534653465346535,0,-76.0,-75.0,0.028,0.025,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707353163.0583007
101,sta4,HO_5G2WiFi,0.6568627450980392,0,-71.0,-70.0,0.033,0.038,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707353170.636572
102,sta3,HO_WiFi2WiFi,0.6601941747572816,0,-74.0,-71.0,0.028,0.023,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707353203.5128632
103,sta2,HO_5G2WiFi,0.6634615384615384,0,-83.0,-73.0,0.028,0.056,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707353217.1152263
104,sta1,HO_5G2WiFi,0.6666666666666666,0,-74.0,-71.0,0.035,0.028,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707353228.62321
105,sta4,HO_WiFi2WiFi,0.6698113207547169,0,-73.0,-72.0,0.037,0.03,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707353242.3185015
106,sta2,HO_WiFi2WiFi,0.6728971962616822,0,-76.0,-72.0,0.037,0.037,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707353270.9413455
107,sta3,HO_5G2WiFi,0.6759259259259259,0,-75.0,-72.0,0.033,0.032,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707353284.7351253
108,sta4,HO_WiFi2WiFi,0.6788990825688074,0,-76.0,-69.0,0.026,0.03,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707353287.9720738
109,sta3,HO_WiFi2WiFi,0.6818181818181818,0,-75.0,-71.0,0.024,0.024,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707353337.2190511
110,sta4,HO_WiFi2WiFi,0.6846846846846847,0,-74.0,-68.0,0.043,0.033,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707353348.8139882
111,sta2,HO_WiFi2WiFi,0.6875,0,-75.0,-69.0,1.088,0.023,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707353360.4583387
112,sta1,HO_5G2WiFi,0.6902654867256637,0,-77.0,-72.0,0.029,0.044,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707353372.089483
113,sta3,HO_WiFi2WiFi,0.6929824561403509,0,-77.0,-71.0,0.027,0.029,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707353408.6863544
114,sta2,HO_5G2WiFi,0.6869565217391305,130,-81.0,-73.0,0.028,0.032,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707353422.3846607
115,sta4,HO_5G2WiFi,0.6810344827586207,130,-76.0,-71.0,0.029,0.02,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707353438.1067443
116,sta1,HO_WiFi25G,0.6837606837606838,0,-70.0,-68.0,0.05,0.026,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707353445.4921265
117,sta3,HO_WiFi25G,0.6864406779661016,0,-73.0,-73.0,0.036,0.023,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707353450.776565
118,sta2,HO_WiFi2WiFi,0.6890756302521008,0,-77.0,-68.0,0.033,0.027,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707353456.1628728
119,sta1,HO_5G2WiFi,0.6833333333333333,130,-67.0,-69.0,0.027,0.037,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707353461.4853637
120,sta2,HO_WiFi2WiFi,0.6859504132231405,0,-74.0,-68.0,0.024,0.033,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707353485.6040971
121,sta3,HO_5G2WiFi,0.6885245901639344,0,-75.0,-73.0,0.027,0.024,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707353499.4533281
122,sta1,HO_5G2WiFi,0.6910569105691057,0,-75.0,-71.0,0.029,0.024,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707353548.519495
123,sta2,HO_WiFi2WiFi,0.6935483870967742,0,-74.0,-73.0,0.042,0.034,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707353566.581185
124,sta4,HO_5G2WiFi,0.696,0,-79.0,-72.0,0.025,0.025,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707353574.0006962
125,sta2,HO_WiFi25G,0.6984126984126984,0,-71.0,-57.0,0.026,0.03,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707353579.2148044
126,sta1,HO_WiFi2WiFi,0.7007874015748031,0,-75.0,-74.0,0.04,0.03,ap5-wlan1,ap4-wlan1,ap4-wlan1,1707353584.4400125
127,sta2,HO_5G2WiFi,0.6953125,130,-55.0,-65.0,0.023,0.023,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707353593.9365542
