,STA,eventTYpes,HO_failureratio,total_throughput,RSSI_current,RSSI_target,Delay_current,Delay_target,Current_AP,Target_AP,New_Associated_AP,time
0,sta1,HO_WiFi25G,0.0,1,-74.0,-73.0,0.022,0.023,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707354742.2133398
1,sta2,HO_WiFi2WiFi,0.0,130,-73.0,-70.0,0.029,0.027,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707354762.1541507
2,sta4,HO_5G2WiFi,0.0,65,-77.0,-69.0,0.024,0.027,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707354782.0180492
3,sta3,HO_WiFi2WiFi,0.0,130,-76.0,-74.0,0.023,0.035,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707354793.3977904
4,sta2,HO_WiFi25G,0.0,1,-66.0,-62.0,0.024,0.029,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707354804.7653658
5,sta2,HO_5G2WiFi,0.0,130,-64.0,-68.0,0.028,0.033,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707354820.2565665
6,sta4,HO_WiFi25G,0.0,1,-69.0,-66.0,0.033,0.024,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707354841.9579272
7,sta1,HO_5G2WiFi,0.0,130,-76.0,-72.0,0.031,0.029,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707354851.3242016
8,sta4,HO_5G2WiFi,0.0,130,-64.0,-68.0,0.024,0.03,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707354862.6349864
9,sta3,HO_WiFi2WiFi,0.0,130,-77.0,-73.0,0.087,0.03,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707354874.0672104
10,sta4,HO_WiFi25G,0.0,1,-75.0,-76.0,0.041,0.027,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707354883.2792678
11,sta1,HO_WiFi25G,0.0,1,-72.0,-72.0,0.028,0.026,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707354894.4648588
12,sta2,HO_5G2WiFi,0.0,130,-76.0,-70.0,0.028,0.023,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707354905.8592718
13,sta1,HO_5G2WiFi,0.0,130,-71.0,-71.0,0.031,0.038,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707354915.0756643
14,sta4,HO_5G2WiFi,0.0,130,-74.0,-70.0,0.025,0.03,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707354949.3051221
15,sta2,HO_WiFi25G,0.0,1,-72.0,-68.0,0.047,0.024,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707354958.4712565
16,sta1,HO_5G2WiFi,0.0,130,-67.0,-69.0,0.025,0.029,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707354967.699305
17,sta2,HO_5G2WiFi,0.0,130,-60.0,-60.0,0.025,0.033,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707354981.086731
18,sta1,HO_WiFi25G,0.0,18,-70.0,-62.0,0.024,0.03,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707354990.3140814
19,sta1,HO_5G2WiFi,0.0,130,-66.0,-65.0,0.025,0.024,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707355003.7765615
20,sta4,HO_WiFi2WiFi,0.0,130,-74.0,-71.0,0.031,0.023,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707355021.4764545
21,sta3,HO_WiFi2WiFi,0.0,130,-77.0,-69.0,0.032,0.022,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707355032.9020398
22,sta4,HO_WiFi2WiFi,0.0,130,-74.0,-74.0,0.038,0.023,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707355040.150911
23,sta4,HO_WiFi25G,0.0,1,-71.0,-65.0,0.022,0.029,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707355055.8128047
24,sta4,HO_5G2WiFi,0.0,130,-46.0,-65.0,0.024,0.029,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707355071.4852827
25,sta4,HO_WiFi25G,0.0,1,-69.0,-66.0,0.029,0.03,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707355086.8228745
26,sta2,HO_WiFi25G,0.0,1,-69.0,-49.0,0.027,0.028,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707355096.0411663
27,sta1,HO_5G2WiFi,0.0,130,-73.0,-70.0,0.026,0.023,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707355103.1760135
28,sta4,HO_5G2WiFi,0.0,130,-71.0,-68.0,0.025,0.022,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707355112.4883673
29,sta2,HO_5G2WiFi,0.0,130,-63.0,-57.0,0.032,0.03,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707355119.7388957
30,sta1,HO_WiFi25G,0.0,1,-68.0,-51.0,0.029,0.026,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707355145.6914058
31,sta1,HO_5G2WiFi,0.0,130,-55.0,-63.0,0.029,0.029,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707355161.0639606
32,sta4,HO_5G2WiFi,0.0,130,-77.0,-72.0,0.03,0.033,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707355170.2864926
33,sta1,HO_WiFi2WiFi,0.0,130,-75.0,-71.0,0.029,0.027,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707355196.0551171
34,sta3,HO_5G2WiFi,0.0,130,-70.0,-70.0,0.028,0.032,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707355213.5856361
35,sta4,HO_5G2WiFi,0.0,130,-77.0,-70.0,0.033,0.031,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707355246.000041
36,sta3,HO_5G2WiFi,0.0,130,-76.0,-72.0,0.023,0.035,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707355265.5958443
37,sta4,HO_WiFi2WiFi,0.0,130,-74.0,-68.0,0.022,0.051,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707355289.4075
38,sta1,HO_5G2WiFi,0.0,130,-78.0,-72.0,0.023,0.023,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707355298.6731877
39,sta2,HO_WiFi2WiFi,0.0,130,-74.0,-70.0,0.023,0.024,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707355310.0648863
40,sta3,HO_WiFi2WiFi,0.0,130,-74.0,-70.0,0.04,0.025,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707355336.0445828
41,sta2,HO_WiFi2WiFi,0.0,130,-77.0,-66.0,0.03,0.031,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707355345.326658
42,sta4,HO_WiFi2WiFi,0.0,130,-74.0,-71.0,0.028,0.025,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707355373.5684812
43,sta3,HO_WiFi2WiFi,0.0,130,-76.0,-75.0,0.029,0.021,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707355393.3915977
44,sta4,HO_WiFi2WiFi,0.0,130,-76.0,-66.0,0.023,0.024,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707355400.5940447
45,sta1,HO_5G2WiFi,0.0,130,-74.0,-70.0,0.024,0.026,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707355409.9086676
46,sta2,HO_WiFi2WiFi,0.0,130,-73.0,-70.0,0.021,0.019,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707355421.2510586
47,sta2,HO_WiFi25G,0.0,1,-67.0,-64.0,0.024,0.031,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707355445.1544101
48,sta3,HO_WiFi2WiFi,0.0,130,-72.0,-71.0,0.024,0.024,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707355454.426077
49,sta2,HO_5G2WiFi,0.0,130,-41.0,-65.0,0.036,0.023,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707355465.6834507
50,sta3,HO_WiFi25G,0.0,1,-70.0,-69.0,0.029,0.024,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707355477.0722482
51,sta2,HO_WiFi2WiFi,0.0,130,-75.0,-73.0,0.028,0.042,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707355488.3009534
52,sta1,HO_WiFi2WiFi,0.0,130,-78.0,-58.0,0.028,0.029,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707355495.5553453
53,sta3,HO_5G2WiFi,0.0,130,-53.0,-60.0,0.072,0.035,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707355504.8734903
54,sta2,HO_WiFi25G,0.0,1,-78.0,-77.0,0.026,0.031,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707355516.117023
55,sta4,HO_5G2WiFi,0.0,130,-77.0,-72.0,0.03,0.028,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707355536.1484094
56,sta2,HO_5G2WiFi,0.0,130,-71.0,-68.0,0.029,0.028,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707355562.1130311
57,sta1,HO_WiFi2WiFi,0.0,130,-76.0,-69.0,0.022,0.029,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707355586.0207658
58,sta4,HO_5G2WiFi,0.0,130,-74.0,-69.0,0.028,0.03,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707355595.3454494
59,sta1,HO_WiFi25G,0.0,1,-66.0,-63.0,0.028,0.023,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707355606.6232684
60,sta3,HO_WiFi25G,0.0,1,-78.0,-76.0,0.031,0.033,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707355615.8717146
61,sta2,HO_WiFi2WiFi,0.0,130,-72.0,-72.0,0.031,0.03,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707355625.1706681
62,sta1,HO_5G2WiFi,0.0,130,-64.0,-66.0,0.025,0.023,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707355634.3850603
63,sta1,HO_WiFi25G,0.0,1,-77.0,-76.0,0.023,0.023,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707355649.8519573
64,sta4,HO_WiFi2WiFi,0.0,130,-75.0,-66.0,0.052,0.04,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707355667.403681
65,sta2,HO_5G2WiFi,0.0,130,-81.0,-71.0,0.033,0.031,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707355699.5870657
66,sta1,HO_5G2WiFi,0.0,130,-77.0,-70.0,0.029,0.033,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707355748.3387432
67,sta2,HO_WiFi2WiFi,0.0,130,-76.0,-74.0,0.029,0.037,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707355759.812837
