,STA,eventTYpes,HO_failureratio,total_throughput,RSSI_current,RSSI_target,Delay_current,Delay_target,Current_AP,Target_AP,New_Associated_AP,time
40,sta10,HO_5G2WiFi,0.0,130,-73.0,-59.0,0.03,0.021,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707729349.2496235
41,sta16,HO_WiFi2WiFi,0.0,130,-74.0,-71.0,0.026,0.027,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707729356.4985695
42,sta15,HO_WiFi2WiFi,0.0,130,-75.0,-67.0,0.034,0.046,ap5-wlan1,ap4-wlan1,ap4-wlan1,1707729369.7812676
43,sta8,HO_5G2WiFi,0.0,130,-77.0,-70.0,0.03,0.034,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707729376.9856331
44,sta13,HO_WiFi2WiFi,0.0,130,-78.0,-70.0,0.027,0.029,ap5-wlan1,ap4-wlan1,ap4-wlan1,1707729392.427295
45,sta11,HO_5G2WiFi,0.0,130,-74.0,-52.0,0.029,0.023,ap1-wlan1,ap2-wlan1,ap2-wlan1,1707729406.0005949
46,sta10,HO_WiFi25G,0.0,1,-72.0,-70.0,0.026,0.03,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707729419.478088
47,sta16,HO_WiFi25G,0.0,1,-68.0,-36.0,0.022,0.026,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707729428.6719823
48,sta1,HO_WiFi2WiFi,0.0,130,-73.0,-70.0,0.031,0.024,ap5-wlan1,ap4-wlan1,ap4-wlan1,1707729437.9004982
49,sta9,HO_5G2WiFi,0.0,130,-76.0,-66.0,0.029,0.035,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707729445.0828545
50,sta15,HO_WiFi2WiFi,0.0,130,-77.0,-66.0,0.028,0.022,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707729452.296972
51,sta14,HO_5G2WiFi,0.0,130,-76.0,-71.0,0.03,0.028,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707729461.5415578
52,sta5,HO_WiFi2WiFi,0.0,130,-78.0,-59.0,0.028,0.056,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707729475.0947397
53,sta10,HO_5G2WiFi,0.0,130,-74.0,-52.0,0.024,0.029,ap1-wlan1,ap2-wlan1,ap2-wlan1,1707729492.830456
54,sta16,HO_5G2WiFi,0.0,130,-70.0,-67.0,0.032,0.03,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707729500.0219383
55,sta1,HO_WiFi2WiFi,0.0,130,-77.0,-67.0,0.02,0.029,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707729507.245981
56,sta5,HO_WiFi25G,0.0,1,-74.0,-67.0,0.021,0.029,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707729533.1904213
57,sta2,HO_5G2WiFi,0.0,6,-82.0,-72.0,0.029,0.022,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707729546.5848505
58,sta8,HO_5G2WiFi,0.0,130,-74.0,-65.0,0.032,0.03,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707729566.2882926
59,sta5,HO_5G2WiFi,0.0,130,-74.0,-66.0,0.035,0.028,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707729581.9295363
60,sta3,HO_5G2WiFi,0.0,130,-75.0,-68.0,0.028,0.023,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707729597.4551322
61,sta16,HO_5G2WiFi,0.0,130,-75.0,-68.0,0.023,0.036,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707729606.764463
62,sta15,HO_WiFi2WiFi,0.0,130,-76.0,-68.0,0.021,0.03,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707729618.2106102
63,sta4,HO_5G2WiFi,0.0,130,-73.0,-69.0,0.029,0.029,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707729639.9603517
64,sta15,HO_WiFi2WiFi,0.0,130,-75.0,-71.0,0.046,0.021,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707729664.074383
65,sta6,HO_5G2WiFi,0.0,130,-76.0,-71.0,0.023,0.018,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707729677.4854352
66,sta13,HO_WiFi2WiFi,0.0,130,-76.0,-65.0,0.024,0.024,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707729684.735047
67,sta5,HO_5G2WiFi,0.0,130,-80.0,-67.0,0.044,0.029,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707729691.9589314
68,sta4,HO_WiFi25G,0.0,1,-72.0,-66.0,0.03,0.034,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707729703.2775347
69,sta14,HO_WiFi2WiFi,0.0,130,-77.0,-69.0,0.023,0.029,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707729731.4429011
70,sta7,HO_5G2WiFi,0.0,130,-70.0,-63.0,0.031,0.047,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707729738.61937
71,sta12,HO_5G2WiFi,0.0,130,-73.0,-70.0,0.028,0.027,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707729752.0870636
72,sta4,HO_5G2WiFi,0.0,130,-69.0,-38.0,0.037,0.026,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707729759.2910461
73,sta14,HO_WiFi2WiFi,0.0,130,-74.0,-73.0,0.031,0.034,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707729787.3931315
74,sta7,HO_WiFi25G,0.0,1,-67.0,-54.0,0.024,0.036,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707729796.578967
75,sta2,HO_5G2WiFi,0.0,6,-82.0,-72.0,0.023,0.022,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707729816.4010289
76,sta10,HO_5G2WiFi,0.0,130,-77.0,-71.0,0.023,0.019,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707729825.6500905
77,sta9,HO_WiFi2WiFi,0.0,130,-76.0,-71.0,0.023,0.029,ap5-wlan1,ap4-wlan1,ap4-wlan1,1707729839.192898
78,sta15,HO_WiFi2WiFi,0.0,130,-75.0,-70.0,0.03,0.023,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707729846.4935539
79,sta7,HO_5G2WiFi,0.0,130,-71.0,-62.0,0.024,0.023,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707729857.9970374
80,sta11,HO_5G2WiFi,0.0,130,-77.0,-69.0,0.034,0.034,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707729875.7185044
81,sta16,HO_5G2WiFi,0.0,130,-72.0,-64.0,0.036,0.023,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707729889.1507573
82,sta14,HO_5G2WiFi,0.0,130,-75.0,-70.0,0.034,0.03,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707729904.8427727
83,sta13,HO_WiFi25G,0.0,1,-69.0,-65.0,0.041,0.028,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707729918.2374048
84,sta5,HO_WiFi2WiFi,0.0,130,-77.0,-76.0,0.024,0.022,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707729925.422034
