,STA,eventTYpes,HO_failureratio,total_throughput,RSSI_current,RSSI_target,Delay_current,Delay_target,Current_AP,Target_AP,New_Associated_AP,time
0,sta4,HO_5G2WiFi,0.0,52,-80.0,-65.0,0.036,0.027,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707478017.9819465
1,sta2,HO_WiFi2WiFi,0.0,65,-73.0,-69.0,0.023,0.028,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707478068.413402
2,sta4,HO_5G2WiFi,0.0,130,-78.0,-72.0,0.033,0.025,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707478089.77466
3,sta3,HO_WiFi2WiFi,0.0,130,-76.0,-75.0,0.025,0.021,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707478111.1694636
4,sta2,HO_WiFi25G,0.0,1,-67.0,-63.0,0.028,0.033,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707478132.4992611
5,sta2,HO_5G2WiFi,0.0,130,-66.0,-70.0,0.028,0.022,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707478157.973894
6,sta4,HO_WiFi25G,0.0,1,-73.0,-67.0,0.02,0.037,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707478189.5692759
7,sta1,HO_5G2WiFi,0.0,130,-73.0,-69.0,0.038,0.03,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707478208.827597
8,sta3,HO_WiFi2WiFi,0.0,130,-77.0,-73.0,0.022,0.031,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707478226.0720327
9,sta4,HO_5G2WiFi,0.0,130,-71.0,-70.0,0.028,0.027,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707478243.2490222
10,sta2,HO_5G2WiFi,0.0,130,-76.0,-72.0,0.029,0.026,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707478260.3779886
11,sta1,HO_WiFi25G,0.0,1,-74.0,-74.0,0.04,0.03,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707478279.6493855
12,sta4,HO_5G2WiFi,0.0,130,-75.0,-71.0,0.028,0.022,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707478324.0871677
13,sta2,HO_WiFi25G,0.0,1,-72.0,-67.0,0.044,0.025,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707478343.4019287
14,sta1,HO_5G2WiFi,0.0,130,-66.0,-68.0,0.031,0.031,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707478362.557143
15,sta2,HO_5G2WiFi,0.0,130,-62.0,-57.0,0.027,0.035,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707478384.061605
16,sta1,HO_WiFi25G,0.0,1,-69.0,-66.0,0.029,0.031,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707478403.244284
17,sta1,HO_5G2WiFi,0.0,130,-70.0,-68.0,0.05,0.038,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707478426.8634586
18,sta4,HO_WiFi2WiFi,0.0,130,-74.0,-71.0,0.023,0.058,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707478446.271456
19,sta3,HO_WiFi2WiFi,0.0,130,-78.0,-68.0,0.031,0.07,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707478467.834059
20,sta4,HO_WiFi2WiFi,0.0,130,-77.0,-72.0,0.028,0.028,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707478487.0356138
21,sta4,HO_WiFi2WiFi,0.0,130,-72.0,-71.0,0.025,0.028,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707478512.556805
22,sta4,HO_WiFi25G,0.0,1,-69.0,-68.0,0.028,0.03,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707478537.9554732
23,sta2,HO_WiFi25G,0.0,1,-71.0,-53.0,0.024,0.031,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707478557.1692321
24,sta1,HO_5G2WiFi,0.0,130,-71.0,-67.0,0.03,0.023,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707478574.303024
25,sta4,HO_5G2WiFi,0.0,130,-74.0,-71.0,0.027,0.021,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707478593.5765173
26,sta2,HO_5G2WiFi,0.0,130,-68.0,-52.0,0.023,0.024,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707478610.7733665
27,sta1,HO_WiFi25G,0.0,1,-66.0,-64.0,0.031,0.034,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707478629.9350147
28,sta1,HO_5G2WiFi,0.0,130,-48.0,-64.0,0.028,0.035,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707478655.4693384
29,sta4,HO_5G2WiFi,0.0,130,-77.0,-72.0,0.023,0.02,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707478674.7743778
30,sta1,HO_WiFi2WiFi,0.0,130,-71.0,-72.0,0.056,0.021,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707478702.4615479
31,sta3,HO_5G2WiFi,0.0,130,-71.0,-72.0,0.03,0.024,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707478729.981127
32,sta4,HO_5G2WiFi,0.0,130,-78.0,-71.0,0.03,0.026,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707478772.1516118
33,sta3,HO_5G2WiFi,0.0,130,-76.0,-72.0,0.034,0.049,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707478801.894626
34,sta4,HO_WiFi2WiFi,0.0,130,-72.0,-71.0,0.022,0.022,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707478827.652012
35,sta1,HO_5G2WiFi,0.0,130,-78.0,-72.0,0.027,0.025,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707478846.923547
36,sta2,HO_WiFi2WiFi,0.0,130,-74.0,-70.0,0.023,0.028,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707478868.2960486
37,sta3,HO_WiFi2WiFi,0.0,130,-73.0,-72.0,0.051,0.029,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707478896.0265212
38,sta2,HO_WiFi2WiFi,0.0,130,-76.0,-67.0,0.031,0.043,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707478915.476491
39,sta4,HO_WiFi2WiFi,0.0,130,-74.0,-71.0,0.02,0.02,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707478953.5473013
40,sta4,HO_WiFi2WiFi,0.0,130,-74.0,-71.0,0.046,0.031,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707478976.9031332
41,sta1,HO_5G2WiFi,0.0,130,-75.0,-71.0,0.023,0.031,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707478996.269091
42,sta3,HO_WiFi2WiFi,0.0,130,-76.0,-67.0,0.052,0.036,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707479013.6169302
43,sta2,HO_WiFi2WiFi,0.0,130,-74.0,-68.0,0.03,0.026,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707479032.8804185
44,sta2,HO_WiFi25G,0.0,1,-70.0,-60.0,0.02,0.021,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707479066.7403948
45,sta3,HO_WiFi2WiFi,0.0,130,-74.0,-69.0,0.028,0.027,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707479086.0433517
46,sta2,HO_5G2WiFi,0.0,130,-55.0,-66.0,0.044,0.033,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707479107.4721134
47,sta1,HO_WiFi2WiFi,0.0,130,-76.0,-64.0,0.031,0.039,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707479124.6972659
48,sta3,HO_WiFi2WiFi,0.0,130,-76.0,-67.0,0.024,0.025,ap5-wlan1,ap4-wlan1,ap4-wlan1,1707479143.9088979
49,sta2,HO_WiFi25G,0.0,1,-78.0,-78.0,0.186,0.028,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707479165.1466775
50,sta4,HO_5G2WiFi,0.0,130,-77.0,-73.0,0.03,0.029,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707479186.4411693
51,sta2,HO_5G2WiFi,0.0,130,-72.0,-71.0,0.053,0.023,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707479220.1194673
52,sta1,HO_WiFi2WiFi,0.0,130,-74.0,-70.0,0.021,0.024,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707479254.1169548
53,sta4,HO_5G2WiFi,0.0,130,-74.0,-69.0,0.031,0.029,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707479273.4180079
54,sta1,HO_WiFi25G,0.0,1,-66.0,-63.0,0.028,0.037,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707479294.8482919
55,sta2,HO_WiFi2WiFi,0.0,130,-73.0,-71.0,0.03,0.025,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707479316.2647023
56,sta1,HO_5G2WiFi,0.0,130,-66.0,-71.0,0.024,0.022,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707479335.4615104
57,sta4,HO_WiFi2WiFi,0.0,130,-72.0,-70.0,0.053,0.024,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707479362.9032955
58,sta2,HO_5G2WiFi,0.0,130,-82.0,-72.0,0.029,0.036,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707479405.1457388
59,sta4,HO_WiFi2WiFi,0.0,130,-74.0,-76.0,0.046,0.022,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707479459.660762
60,sta1,HO_5G2WiFi,0.0,130,-76.0,-68.0,0.025,0.023,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707479479.0398557
61,sta3,HO_5G2WiFi,0.0,130,-75.0,-71.0,0.023,0.024,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707479496.2120967
62,sta2,HO_WiFi2WiFi,0.0,130,-79.0,-68.0,0.022,0.024,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707479515.6320813
63,sta1,HO_WiFi25G,0.0,1,-70.0,-56.0,0.024,0.028,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707479551.44499
