,STA,eventTYpes,HO_failureratio,total_throughput,RSSI_current,RSSI_target,Delay_current,Delay_target,Current_AP,Target_AP,New_Associated_AP,time
0,sta2,HO_5G2WiFi,0.0,65,-79.0,-62.0,0.026,0.038,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707388631.572407
1,sta1,HO_WiFi2WiFi,0.0,130,-77.0,-70.0,0.03,0.026,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707388640.8396182
2,sta2,HO_WiFi2WiFi,0.0,130,-73.0,-72.0,0.027,0.021,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707388664.9868946
3,sta1,HO_WiFi2WiFi,0.0,130,-78.0,-78.0,0.042,0.036,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707388680.5869982
4,sta2,HO_WiFi2WiFi,0.0,65,-74.0,-70.0,0.029,0.024,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707388687.7480223
5,sta1,HO_5G2WiFi,0.0,130,-79.0,-72.0,0.026,0.03,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707388707.5453646
6,sta1,HO_WiFi2WiFi,0.0,130,-75.0,-71.0,0.03,0.032,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707388763.136816
7,sta2,HO_5G2WiFi,0.0,130,-75.0,-72.0,0.035,0.031,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707388778.5972211
8,sta2,HO_WiFi2WiFi,0.0,130,-74.0,-72.0,0.041,0.027,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707388834.1625633
9,sta2,HO_WiFi2WiFi,0.0,130,-72.0,-72.0,0.031,0.027,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707388851.7694647
10,sta1,HO_WiFi2WiFi,0.0,130,-76.0,-75.0,0.022,0.031,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707388951.918645
11,sta2,HO_5G2WiFi,0.0,130,-78.0,-71.0,0.03,0.041,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707388959.1290681
12,sta2,HO_WiFi2WiFi,0.0,130,-75.0,-78.0,0.104,0.022,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707388968.4689732
13,sta1,HO_WiFi25G,0.0,1,-66.0,-63.0,0.023,0.024,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707388998.7173312
14,sta1,HO_5G2WiFi,0.0,130,-60.0,-66.0,0.039,0.028,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707389010.001205
15,sta1,HO_WiFi2WiFi,0.0,130,-77.0,-74.0,0.019,0.022,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707389021.245412
16,sta2,HO_WiFi25G,0.0,1,-74.0,-70.0,0.024,0.023,ap3-wlan1,ap1-wlan1,ap1-wlan1,1707389059.9250343
17,sta2,HO_5G2WiFi,0.0,130,-58.0,-65.0,0.026,0.027,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707389071.3098595
18,sta2,HO_WiFi25G,0.0,1,-69.0,-57.0,0.025,0.026,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707389082.5256898
19,sta2,HO_5G2WiFi,0.0,130,-57.0,-65.0,0.022,0.027,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707389093.7876692
20,sta2,HO_WiFi25G,0.0,1,-74.0,-70.0,0.033,0.027,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707389105.0364823
21,sta2,HO_5G2WiFi,0.0,130,-69.0,-71.0,0.026,0.028,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707389116.3951936
22,sta2,HO_5G2WiFi,0.0,130,-70.0,-72.0,0.029,0.044,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707389156.5407565
23,sta2,HO_WiFi25G,0.0,1,-75.0,-72.0,0.033,0.027,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707389167.814657
24,sta2,HO_5G2WiFi,0.0,130,-60.0,-67.0,0.031,0.03,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707389179.1818151
25,sta2,HO_WiFi25G,0.0,1,-71.0,-56.0,0.022,0.024,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707389190.4748726
26,sta2,HO_5G2WiFi,0.0,130,-52.0,-65.0,0.023,0.029,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707389201.7564492
27,sta2,HO_WiFi25G,0.0,1,-73.0,-67.0,0.037,0.028,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707389213.073268
28,sta2,HO_5G2WiFi,0.0,130,-66.0,-67.0,0.029,0.031,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707389224.474786
29,sta1,HO_5G2WiFi,0.0,130,-76.0,-72.0,0.029,0.027,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707389273.5549176
30,sta2,HO_WiFi2WiFi,0.0,130,-74.0,-72.0,0.023,0.027,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707389306.0692024
31,sta1,HO_WiFi2WiFi,0.0,130,-75.0,-73.0,0.019,0.02,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707389321.638887
32,sta1,HO_WiFi2WiFi,0.0,130,-74.0,-69.0,0.041,0.038,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707389402.2912087
33,sta1,HO_WiFi25G,0.0,1,-64.0,-54.0,0.032,0.033,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707389434.4674096
34,sta2,HO_5G2WiFi,0.0,130,-78.0,-72.0,0.028,0.027,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707389441.669812
35,sta1,HO_5G2WiFi,0.0,130,-43.0,-65.0,0.034,0.028,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707389450.9241736
36,sta1,HO_WiFi25G,0.0,1,-65.0,-64.0,0.03,0.035,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707389462.2951627
37,sta1,HO_5G2WiFi,0.0,130,-65.0,-48.0,0.033,0.029,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707389471.663011
38,sta2,HO_WiFi2WiFi,0.0,130,-71.0,-71.0,0.032,0.028,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707389500.232128
39,sta2,HO_WiFi2WiFi,0.0,130,-76.0,-75.0,0.043,0.029,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707389547.9169936
40,sta1,HO_WiFi25G,0.0,1,-72.0,-71.0,0.028,0.026,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707389569.8955512
41,sta1,HO_5G2WiFi,0.0,130,-64.0,-69.0,0.032,0.028,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707389581.340691
42,sta1,HO_WiFi2WiFi,0.0,130,-78.0,-72.0,0.029,0.032,ap5-wlan1,ap4-wlan1,ap4-wlan1,1707389592.7130082
43,sta2,HO_WiFi2WiFi,0.0,130,-77.0,-75.0,0.035,0.031,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707389625.3989298
44,sta1,HO_5G2WiFi,0.0,130,-77.0,-73.0,0.025,0.026,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707389645.3787916
45,sta2,HO_WiFi25G,0.0,1,-71.0,-69.0,0.029,0.023,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707389675.3093998
46,sta2,HO_5G2WiFi,0.0,130,-56.0,-64.0,0.032,0.029,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707389686.594811
47,sta1,HO_5G2WiFi,0.0,130,-77.0,-73.0,0.024,0.035,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707389693.9083116
48,sta2,HO_WiFi2WiFi,0.0,130,-73.0,-70.0,0.034,0.027,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707389703.1032374
49,sta2,HO_WiFi25G,0.0,1,-66.0,-64.0,0.025,0.027,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707389714.351872
50,sta2,HO_5G2WiFi,0.0,130,-65.0,-60.0,0.026,0.028,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707389723.7699587
51,sta2,HO_WiFi2WiFi,0.0,130,-73.0,-70.0,0.032,0.043,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707389741.5554478
52,sta1,HO_WiFi2WiFi,0.0,130,-79.0,-75.0,0.029,0.03,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707389752.9274921
53,sta2,HO_5G2WiFi,0.0,130,-81.0,-72.0,0.03,0.063,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707389810.1250074
54,sta1,HO_WiFi2WiFi,0.0,130,-79.0,-78.0,0.06,0.025,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707389834.516193
55,sta2,HO_WiFi2WiFi,0.0,130,-73.0,-70.0,0.029,0.035,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707389850.087403
56,sta2,HO_WiFi2WiFi,0.0,130,-73.0,-72.0,0.03,0.031,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707389880.7829058
57,sta1,HO_WiFi2WiFi,0.0,130,-75.0,-74.0,0.025,0.025,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707389888.0149941
58,sta2,HO_5G2WiFi,0.0,130,-82.0,-72.0,0.028,0.02,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707389945.5663638
59,sta1,HO_WiFi2WiFi,0.0,130,-75.0,-73.0,0.031,0.03,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707389976.2174911
60,sta2,HO_WiFi2WiFi,0.0,130,-74.0,-72.0,0.025,0.033,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707389983.440336
61,sta1,HO_WiFi25G,0.0,1,-70.0,-63.0,0.023,0.024,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707389992.6562881
62,sta1,HO_5G2WiFi,0.0,130,-39.0,-64.0,0.023,0.024,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707390003.9483776
63,sta1,HO_WiFi2WiFi,0.0,130,-72.0,-71.0,0.026,0.022,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707390015.2158492
64,sta1,HO_WiFi25G,0.0,1,-72.0,-68.0,0.025,0.036,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707390026.51127
65,sta2,HO_WiFi25G,0.0,1,-67.0,-67.0,0.024,0.023,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707390035.74099
66,sta1,HO_5G2WiFi,0.0,130,-69.0,-69.0,0.409,0.036,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707390042.889318
67,sta2,HO_5G2WiFi,0.0,130,-62.0,-67.0,0.033,0.029,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707390052.0938845
68,sta1,HO_WiFi25G,0.0,1,-79.0,-79.0,0.023,0.022,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707390061.2602673
69,sta2,HO_WiFi2WiFi,0.0,130,-78.0,-76.0,0.024,0.024,ap5-wlan1,ap4-wlan1,ap4-wlan1,1707390068.4707022
70,sta2,HO_WiFi25G,0.0,1,-77.0,-76.0,0.032,0.033,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707390079.6617742
71,sta1,HO_5G2WiFi,0.0,130,-75.0,-71.0,0.032,0.024,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707390099.1785254
72,sta2,HO_5G2WiFi,0.0,130,-75.0,-72.0,0.024,0.022,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707390122.9634273
73,sta2,HO_WiFi25G,0.0,1,-77.0,-82.0,4.95,0.028,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707390155.1541955
74,sta2,HO_5G2WiFi,0.0,130,-75.0,-69.0,0.027,0.025,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707390164.438224
75,sta2,HO_WiFi2WiFi,0.0,130,-74.0,-73.0,0.035,0.031,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707390186.094767
76,sta1,HO_5G2WiFi,0.0,130,-72.0,-73.0,0.033,0.027,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707390207.8276935
77,sta2,HO_WiFi2WiFi,0.0,130,-75.0,-72.0,0.031,0.023,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707390244.3713365
