,STA,eventTYpes,HO_failureratio,total_throughput,RSSI_current,RSSI_target,Delay_current,Delay_target,Current_AP,Target_AP,New_Associated_AP,time
48,sta5,HO_WiFi2WiFi,1.0,0,-78.0,-57.0,0.028,0.024,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707351215.2948327
49,sta10,HO_5G2WiFi,1.0,0,-74.0,-50.0,0.029,0.026,ap1-wlan1,ap2-wlan1,ap2-wlan1,1707351229.017836
50,sta16,HO_5G2WiFi,1.0,0,-71.0,-67.0,0.028,0.027,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707351232.1738453
51,sta1,HO_WiFi2WiFi,1.0,0,-77.0,-67.0,0.028,0.026,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707351235.3828335
52,sta9,HO_WiFi2WiFi,1.0,0,-78.0,-78.0,0.03,0.023,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707351238.5795803
53,sta5,HO_WiFi25G,1.0,0,-74.0,-67.0,0.024,0.03,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707351258.4150467
54,sta2,HO_5G2WiFi,1.0,0,-82.0,-72.0,0.085,0.032,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707351268.0241134
55,sta8,HO_5G2WiFi,1.0,0,-74.0,-66.0,0.028,0.032,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707351283.5707097
56,sta5,HO_5G2WiFi,1.0,0,-74.0,-66.0,0.043,0.03,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707351297.2609098
57,sta11,HO_WiFi2WiFi,1.0,0,-70.0,-74.0,0.141,0.027,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707351304.805107
58,sta3,HO_5G2WiFi,1.0,0,-75.0,-68.0,0.031,0.022,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707351310.2112715
59,sta16,HO_5G2WiFi,1.0,0,-75.0,-68.0,0.053,0.036,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707351315.5196114
60,sta15,HO_WiFi2WiFi,1.0,0,-75.0,-68.0,0.022,0.026,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707351322.8955638
61,sta4,HO_5G2WiFi,1.0,0,-73.0,-69.0,0.032,0.033,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707351340.7325077
62,sta11,HO_WiFi25G,1.0,0,-71.0,-52.0,0.019,0.026,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707351345.9238417
63,sta15,HO_WiFi2WiFi,1.0,0,-75.0,-72.0,0.025,0.024,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707351361.824481
64,sta6,HO_5G2WiFi,1.0,0,-76.0,-71.0,0.039,0.025,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707351371.3397381
65,sta13,HO_WiFi2WiFi,1.0,0,-76.0,-66.0,0.03,0.024,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707351374.520804
66,sta5,HO_5G2WiFi,1.0,0,-80.0,-68.0,0.024,0.028,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707351377.7287557
67,sta4,HO_WiFi25G,1.0,0,-72.0,-67.0,0.031,0.031,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707351385.038811
68,sta11,HO_5G2WiFi,1.0,0,-69.0,-65.0,0.023,0.031,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707351388.2042212
69,sta3,HO_WiFi2WiFi,1.0,0,-79.0,-69.0,0.047,0.046,ap5-wlan1,ap4-wlan1,ap4-wlan1,1707351395.492277
70,sta14,HO_WiFi2WiFi,1.0,0,-76.0,-69.0,0.023,0.022,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707351411.3289099
71,sta12,HO_5G2WiFi,1.0,0,-73.0,-71.0,0.024,0.029,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707351424.9017923
72,sta4,HO_5G2WiFi,1.0,0,-68.0,-30.0,0.028,0.028,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707351428.0874186
73,sta14,HO_WiFi25G,1.0,0,-73.0,-64.0,0.024,0.034,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707351452.3679285
74,sta7,HO_5G2WiFi,1.0,0,-50.0,-58.0,0.024,0.025,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707351457.5367744
75,sta2,HO_5G2WiFi,1.0,0,-82.0,-72.0,0.03,0.023,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707351473.1856897
76,sta10,HO_5G2WiFi,1.0,0,-77.0,-72.0,0.033,0.029,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707351478.4633741
77,sta9,HO_WiFi2WiFi,1.0,0,-75.0,-73.0,0.026,0.026,ap5-wlan1,ap4-wlan1,ap4-wlan1,1707351487.9252362
78,sta11,HO_5G2WiFi,1.0,0,-78.0,-71.0,0.029,0.029,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707351510.2514281
79,sta16,HO_5G2WiFi,1.0,0,-71.0,-66.0,0.024,0.025,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707351519.7166448
80,sta14,HO_5G2WiFi,1.0,0,-76.0,-72.0,0.034,0.031,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707351531.3645294
81,sta13,HO_WiFi2WiFi,1.0,0,-79.0,-69.0,0.024,0.053,ap5-wlan1,ap4-wlan1,ap4-wlan1,1707351574.357572
82,sta11,HO_WiFi2WiFi,1.0,0,-79.0,-57.0,0.039,0.057,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707351585.9825375
83,sta2,HO_5G2WiFi,1.0,0,-80.0,-66.0,0.046,0.028,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707351589.1350012
84,sta10,HO_5G2WiFi,1.0,0,-72.0,-65.0,0.023,0.028,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707351594.4287646
85,sta1,HO_5G2WiFi,1.0,0,-73.0,-71.0,0.025,0.028,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707351599.8067403
86,sta8,HO_5G2WiFi,1.0,0,-79.0,-72.0,0.035,0.024,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707351607.3336227
87,sta7,HO_5G2WiFi,1.0,0,-81.0,-70.0,0.048,0.035,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707351612.580258
88,sta1,HO_WiFi25G,1.0,0,-73.0,-68.0,0.031,0.029,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707351638.8014026
89,sta9,HO_WiFi2WiFi,1.0,0,-76.0,-73.0,0.024,0.032,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707351643.9956036
90,sta12,HO_WiFi2WiFi,1.0,0,-77.0,-70.0,0.029,0.023,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707351661.8785782
91,sta3,HO_5G2WiFi,1.0,0,-68.0,-67.0,0.032,0.029,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707351671.4434595
92,sta1,HO_5G2WiFi,1.0,0,-66.0,-38.0,0.029,0.03,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707351678.8641918
93,sta13,HO_5G2WiFi,1.0,0,-73.0,-70.0,0.027,0.051,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707351694.700173
94,sta12,HO_WiFi2WiFi,1.0,0,-79.0,-54.0,0.024,0.023,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707351699.959204
95,sta2,HO_5G2WiFi,1.0,0,-78.0,-64.0,0.031,0.03,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707351707.408903
96,sta6,HO_5G2WiFi,1.0,0,-72.0,-71.0,0.031,0.027,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707351729.5381901
97,sta3,HO_WiFi2WiFi,1.0,0,-76.0,-72.0,0.032,0.045,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707351745.386133
98,sta8,HO_5G2WiFi,1.0,0,-79.0,-73.0,0.036,0.028,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707351759.3855324
99,sta14,HO_WiFi2WiFi,1.0,0,-76.0,-69.0,0.033,0.024,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707351762.7324898
100,sta6,HO_WiFi25G,1.0,0,-70.0,-61.0,0.036,0.023,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707351770.17239
101,sta2,HO_WiFi2WiFi,1.0,0,-78.0,-72.0,0.034,0.028,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707351783.763401
102,sta1,HO_5G2WiFi,1.0,0,-80.0,-67.0,0.031,0.023,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707351793.2943823
103,sta14,HO_WiFi2WiFi,1.0,0,-76.0,-71.0,0.024,0.027,ap5-wlan1,ap4-wlan1,ap4-wlan1,1707351804.8477185
104,sta7,HO_5G2WiFi,1.0,0,-81.0,-68.0,0.022,0.023,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707351808.0026033
105,sta6,HO_5G2WiFi,1.0,0,-66.0,-66.0,0.044,0.032,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707351811.2313614
