,STA,eventTYpes,HO_failureratio,total_throughput,RSSI_current,RSSI_target,Delay_current,Delay_target,Current_AP,Target_AP,New_Associated_AP,time
0,sta4,HO_5G2WiFi,0.0,65,,,0,0,ap1-wlan1,ap2-wlan1,ap2-wlan1,1707526253.1918664
1,sta10,HO_WiFi25G,0.0,1,,,0,0,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707526266.6746087
2,sta16,HO_WiFi25G,0.0,1,,,0,0,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707526273.9151237
3,sta9,HO_5G2WiFi,0.0,130,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707526283.278194
4,sta8,HO_5G2WiFi,0.0,130,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707526292.5933096
5,sta7,HO_5G2WiFi,0.0,130,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707526302.0075617
6,sta13,HO_5G2WiFi,0.0,130,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707526311.2722876
7,sta12,HO_WiFi2WiFi,0.0,65,,,0,0,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707526320.5702586
8,sta2,HO_5G2WiFi,0.0,130,,,0,0,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707526332.007276
9,sta3,HO_5G2WiFi,0.0,130,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707526339.2394693
10,sta10,HO_5G2WiFi,0.0,130,,,0,0,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707526346.4474566
11,sta16,HO_5G2WiFi,0.0,130,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707526353.7139182
12,sta15,HO_5G2WiFi,0.0,130,,,0,0,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707526365.047166
13,sta13,HO_WiFi2WiFi,0.0,130,,,0,0,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707526380.7003267
14,sta9,HO_WiFi2WiFi,0.0,130,,,0,0,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707526407.0850828
15,sta8,HO_5G2WiFi,0.0,130,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707526416.4037123
16,sta1,HO_WiFi25G,0.0,1,,,0,0,ap3-wlan1,ap1-wlan1,ap1-wlan1,1707526448.9294825
17,sta14,HO_WiFi2WiFi,0.0,130,,,0,0,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707526462.540741
18,sta10,HO_5G2WiFi,0.0,130,,,0,0,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707526488.6842444
19,sta8,HO_5G2WiFi,0.0,130,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707526504.3003418
