,STA,eventTYpes,HO_failureratio,total_throughput,RSSI_current,RSSI_target,Delay_current,Delay_target,Current_AP,Target_AP,New_Associated_AP,time
0,sta2,HO_5G2WiFi,0.0,65,,,0,0,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707381324.3155742
1,sta1,HO_5G2WiFi,0.0,130,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707381333.9305606
2,sta2,HO_WiFi2WiFi,0.0,19,,,0,0,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707381356.010369
3,sta1,HO_WiFi2WiFi,0.0,19,,,0,0,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707381361.1856513
4,sta2,HO_WiFi2WiFi,0.0,19,,,0,0,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707381370.7171235
5,sta1,HO_WiFi2WiFi,0.16666666666666666,0,,,0,0,ap3-wlan1,ap3-wlan1,ap3-wlan1,1707381372.847788
6,sta1,HO_5G2WiFi,0.14285714285714285,19,,,0,0,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707381401.5142515
7,sta1,HO_WiFi2WiFi,0.25,0,,,0,0,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707381454.7164023
8,sta2,HO_5G2WiFi,0.2222222222222222,19,,,0,0,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707381472.2341704
9,sta2,HO_WiFi2WiFi,0.2,19,,,0,0,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707381516.9339721
10,sta2,HO_WiFi2WiFi,0.18181818181818182,130,,,0,0,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707381536.8884087
11,sta1,HO_WiFi2WiFi,0.16666666666666666,19,,,0,0,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707381617.0170772
12,sta2,HO_5G2WiFi,0.15384615384615385,130,,,0,0,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707381622.1784146
13,sta1,HO_WiFi25G,0.14285714285714285,24,,,0,0,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707381648.199945
14,sta1,HO_5G2WiFi,0.13333333333333333,6,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707381672.2296007
15,sta2,HO_WiFi25G,0.125,1,,,0,0,ap3-wlan1,ap1-wlan1,ap1-wlan1,1707381698.3851523
16,sta2,HO_5G2WiFi,0.11764705882352941,19,,,0,0,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707381808.7505732
17,sta1,HO_5G2WiFi,0.1111111111111111,130,,,0,0,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707381851.1274168
18,sta2,HO_WiFi2WiFi,0.10526315789473684,19,,,0,0,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707381876.9401205
19,sta1,HO_WiFi2WiFi,0.1,6,,,0,0,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707381886.2873678
20,sta1,HO_WiFi2WiFi,0.09523809523809523,19,,,0,0,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707381955.4263515
21,sta1,HO_WiFi25G,0.09090909090909091,1,,,0,0,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707381979.2181716
22,sta2,HO_5G2WiFi,0.13043478260869565,0,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707381988.5303779
23,sta1,HO_5G2WiFi,0.125,19,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707382001.9747124
24,sta2,HO_WiFi2WiFi,0.16,0,,,0,0,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707382028.1196492
25,sta2,HO_WiFi2WiFi,0.15384615384615385,19,,,0,0,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707382064.632889
26,sta1,HO_WiFi25G,0.14814814814814814,1,,,0,0,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707382082.2627158
27,sta1,HO_5G2WiFi,0.14285714285714285,130,,,0,0,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707382102.1457996
28,sta2,HO_WiFi2WiFi,0.1724137931034483,0,,,0,0,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707382124.1760354
29,sta1,New_call,0.2,0,,,0,0,ap1-wlan1,ap4-wlan1,ap1-wlan1,1707382138.6216807
30,sta2,HO_WiFi25G,0.1935483870967742,5,,,0,0,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707382160.3375883
31,sta1,HO_5G2WiFi,0.1875,130,,,0,0,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707382177.9573581
32,sta2,HO_5G2WiFi,0.18181818181818182,130,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707382187.3439186
33,sta2,HO_WiFi2WiFi,0.17647058823529413,19,,,0,0,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707382202.9814034
34,sta1,HO_WiFi2WiFi,0.17142857142857143,130,,,0,0,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707382208.1611865
35,sta2,HO_WiFi2WiFi,0.19444444444444445,0,,,0,0,ap3-wlan1,ap3-wlan1,ap3-wlan1,1707382239.4777625
36,sta2,HO_5G2WiFi,0.1891891891891892,130,,,0,0,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707382263.0962055
37,sta1,HO_WiFi2WiFi,0.21052631578947367,0,,,0,0,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707382284.9810402
38,sta2,HO_WiFi2WiFi,0.20512820512820512,19,,,0,0,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707382294.344796
39,sta2,HO_WiFi2WiFi,0.2,130,,,0,0,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707382322.5820222
40,sta1,HO_WiFi2WiFi,0.1951219512195122,19,,,0,0,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707382332.1685643
41,sta2,HO_WiFi2WiFi,0.21428571428571427,0,,,0,0,ap3-wlan1,ap3-wlan1,ap3-wlan1,1707382355.2942398
42,sta2,HO_5G2WiFi,0.20930232558139536,130,,,0,0,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707382383.5503943
43,sta1,HO_WiFi25G,0.22727272727272727,0,,,0,0,ap2-wlan1,ap1-wlan1,ap1-wlan1,1707382401.5028756
44,sta2,HO_WiFi2WiFi,0.24444444444444444,0,,,0,0,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707382410.9568174
45,sta2,HO_WiFi25G,0.2391304347826087,54,,,0,0,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707382443.4962738
46,sta1,HO_5G2WiFi,0.2553191489361702,0,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707382452.7689874
47,sta1,HO_5G2WiFi,0.2708333333333333,0,,,0,0,ap5-wlan1,ap5-wlan1,ap5-wlan1,1707382457.0477664
48,sta1,HO_5G2WiFi,0.2653061224489796,130,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707382484.874443
49,sta2,HO_5G2WiFi,0.28,0,,,0,0,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707382506.539773
50,sta2,HO_WiFi2WiFi,0.29411764705882354,0,,,0,0,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707382555.2915757
51,sta1,HO_5G2WiFi,0.28846153846153844,19,,,0,0,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707382572.9790463
52,sta2,HO_WiFi2WiFi,0.3018867924528302,0,,,0,0,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707382599.0934963
53,sta2,HO_WiFi2WiFi,0.2962962962962963,19,,,0,0,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707382635.7029417
54,sta2,HO_WiFi2WiFi,0.3090909090909091,0,,,0,0,ap5-wlan1,ap5-wlan1,ap5-wlan1,1707382660.7116754
55,sta1,HO_5G2WiFi,0.32142857142857145,0,,,0,0,ap4-wlan1,ap4-wlan1,ap4-wlan1,1707382662.7728617
56,sta2,HO_5G2WiFi,0.3157894736842105,19,,,0,0,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707382680.3969223
57,sta2,HO_WiFi2WiFi,0.3103448275862069,19,,,0,0,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707382712.6408246
58,sta1,HO_5G2WiFi,0.3050847457627119,19,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707382734.570259
59,sta2,HO_WiFi2WiFi,0.31666666666666665,0,,,0,0,ap5-wlan1,ap5-wlan1,ap5-wlan1,1707382753.2109303
60,sta1,HO_5G2WiFi,0.32786885245901637,0,,,0,0,ap5-wlan1,ap5-wlan1,ap5-wlan1,1707382771.9707053
61,sta1,HO_5G2WiFi,0.3225806451612903,130,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707382783.4227624
62,sta1,HO_5G2WiFi,0.3333333333333333,0,,,0,0,ap5-wlan1,ap5-wlan1,ap5-wlan1,1707382803.9840665
63,sta1,HO_5G2WiFi,0.328125,19,,,0,0,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707382827.663665
64,sta2,HO_5G2WiFi,0.3230769230769231,19,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707382849.309762
65,sta2,HO_5G2WiFi,0.3181818181818182,19,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707382885.6808815
66,sta1,HO_WiFi2WiFi,0.31343283582089554,19,,,0,0,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707382899.0850286
67,sta1,HO_WiFi25G,0.3088235294117647,6,,,0,0,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707382910.5234406
68,sta2,HO_WiFi25G,0.30434782608695654,5,,,0,0,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707382919.9907
69,sta2,HO_5G2WiFi,0.3,19,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707382952.252155
70,sta2,HO_5G2WiFi,0.30985915492957744,0,,,0,0,ap5-wlan1,ap5-wlan1,ap5-wlan1,1707382976.9255164
71,sta1,HO_5G2WiFi,0.3194444444444444,0,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707382998.4986193
72,sta1,HO_5G2WiFi,0.3287671232876712,0,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707383050.7711635
73,sta2,HO_5G2WiFi,0.33783783783783783,0,,,0,0,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707383060.131042
74,sta1,HO_WiFi25G,0.3333333333333333,1,,,0,0,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707383078.0188122
75,sta1,HO_5G2WiFi,0.32894736842105265,19,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707383085.2661743
76,sta1,HO_WiFi25G,0.3246753246753247,1,,,0,0,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707383105.1725903
77,sta2,HO_5G2WiFi,0.3333333333333333,0,,,0,0,ap4-wlan1,ap4-wlan1,ap4-wlan1,1707383115.6044147
78,sta1,HO_5G2WiFi,0.3291139240506329,19,,,0,0,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707383124.9604485
79,sta2,HO_5G2WiFi,0.325,130,,,0,0,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707383134.3726377
80,sta2,HO_WiFi2WiFi,0.32098765432098764,19,,,0,0,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707383174.7380838
81,sta1,HO_WiFi25G,0.3170731707317073,1,,,0,0,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707383196.551415
82,sta1,HO_5G2WiFi,0.3132530120481928,130,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707383216.3037012
83,sta1,HO_WiFi2WiFi,0.30952380952380953,19,,,0,0,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707383227.8458614
84,sta2,HO_WiFi2WiFi,0.3058823529411765,19,,,0,0,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707383253.8932016
85,sta1,HO_5G2WiFi,0.3023255813953488,6,,,0,0,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707383271.5268977
86,sta1,HO_WiFi2WiFi,0.2988505747126437,19,,,0,0,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707383320.2050138
87,sta2,HO_5G2WiFi,0.3068181818181818,0,,,0,0,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707383329.4749155
88,sta1,HO_WiFi2WiFi,0.30337078651685395,130,,,0,0,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707383334.7590737
89,sta2,HO_WiFi25G,0.3,18,,,0,0,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707383352.3288307
90,sta2,HO_5G2WiFi,0.2967032967032967,19,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707383380.4682477
91,sta1,HO_WiFi2WiFi,0.30434782608695654,0,,,0,0,ap3-wlan1,ap3-wlan1,ap3-wlan1,1707383382.5725167
92,sta2,HO_WiFi2WiFi,0.3010752688172043,130,,,0,0,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707383392.137747
93,sta1,HO_5G2WiFi,0.2978723404255319,130,,,0,0,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707383405.6968634
94,sta1,HO_5G2WiFi,0.30526315789473685,0,,,0,0,ap3-wlan1,ap3-wlan1,ap3-wlan1,1707383422.3392859
95,sta1,HO_5G2WiFi,0.3020833333333333,130,,,0,0,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707383437.9958267
96,sta2,HO_5G2WiFi,0.29896907216494845,130,,,0,0,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707383455.8763402
97,sta1,HO_WiFi2WiFi,0.30612244897959184,0,,,0,0,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707383486.1131387
98,sta2,HO_WiFi25G,0.30303030303030304,1,,,0,0,ap3-wlan1,ap1-wlan1,ap1-wlan1,1707383495.482511
99,sta2,HO_5G2WiFi,0.3,130,,,0,0,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707383511.3290215
100,sta1,HO_WiFi2WiFi,0.297029702970297,19,,,0,0,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707383545.912568
101,sta2,HO_WiFi2WiFi,0.29411764705882354,19,,,0,0,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707383584.2777972
102,sta1,HO_WiFi2WiFi,0.2912621359223301,130,,,0,0,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707383626.5499465
103,sta2,HO_WiFi2WiFi,0.28846153846153844,19,,,0,0,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707383669.2957377
104,sta1,HO_WiFi25G,0.29523809523809524,0,,,0,0,ap2-wlan1,ap1-wlan1,ap1-wlan1,1707383691.2078104
105,sta2,HO_5G2WiFi,0.29245283018867924,130,,,0,0,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707383746.2495072
106,sta2,HO_WiFi25G,0.2897196261682243,5,,,0,0,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707383753.589762
107,sta1,HO_5G2WiFi,0.28703703703703703,19,,,0,0,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707383800.2589228
108,sta1,HO_WiFi25G,0.28440366972477066,9,,,0,0,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707383866.2659938
109,sta1,HO_5G2WiFi,0.2909090909090909,0,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707383881.9439921
110,sta1,HO_WiFi2WiFi,0.2972972972972973,0,,,0,0,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707383914.2877505
111,sta2,HO_5G2WiFi,0.29464285714285715,19,,,0,0,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707383923.6388228
112,sta1,HO_WiFi2WiFi,0.3008849557522124,0,,,0,0,ap3-wlan1,ap3-wlan1,ap3-wlan1,1707383925.7185938
113,sta1,HO_5G2WiFi,0.2982456140350877,130,,,0,0,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707383945.5634053
114,sta2,HO_WiFi2WiFi,0.2956521739130435,19,,,0,0,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707383975.7508602
115,sta1,HO_5G2WiFi,0.3017241379310345,0,,,0,0,ap3-wlan1,ap3-wlan1,ap3-wlan1,1707384015.3943863
