,STA,eventTYpes,HO_failureratio,total_throughput,RSSI_current,RSSI_target,Delay_current,Delay_target,Current_AP,Target_AP,New_Associated_AP,time
0,sta2,HO_5G2WiFi,0.0,52,-78.0,-61.0,0.022,0.035,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707472750.2857177
1,sta1,HO_WiFi2WiFi,0.0,65,-78.0,-69.0,0.026,0.022,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707472767.4559557
2,sta2,HO_WiFi2WiFi,0.0,65,-75.0,-72.0,0.02,0.023,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707472801.298164
3,sta2,HO_WiFi2WiFi,0.0,130,-73.0,-72.0,0.021,0.028,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707472820.7467287
4,sta1,HO_5G2WiFi,0.0,130,-79.0,-72.0,0.023,0.022,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707472850.367775
5,sta1,HO_WiFi2WiFi,0.0,130,-73.0,-72.0,0.024,0.043,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707472907.4725106
6,sta2,HO_5G2WiFi,0.0,130,-75.0,-73.0,0.036,0.03,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707472932.9861655
7,sta2,HO_WiFi2WiFi,0.0,65,-75.0,-72.0,0.029,0.028,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707472994.1364388
8,sta2,HO_WiFi2WiFi,0.0,130,-72.0,-72.0,0.029,0.027,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707473017.6283445
9,sta1,HO_WiFi2WiFi,0.0,130,-76.0,-76.0,0.022,0.021,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707473114.3577874
10,sta2,HO_5G2WiFi,0.0,130,-78.0,-71.0,0.051,0.023,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707473131.5234814
11,sta1,HO_WiFi25G,0.0,1,-66.0,-63.0,0.026,0.023,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707473171.7214148
12,sta1,HO_5G2WiFi,0.0,130,-62.0,-68.0,0.024,0.02,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707473193.0694683
13,sta1,HO_WiFi25G,0.0,1,-74.0,-74.0,0.028,0.023,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707473214.3639116
14,sta1,HO_5G2WiFi,0.0,65,-73.0,-70.0,0.023,0.023,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707473233.6359897
15,sta2,HO_WiFi25G,0.0,6,-73.0,-71.0,0.021,0.034,ap3-wlan1,ap1-wlan1,ap1-wlan1,1707473265.5497744
16,sta2,HO_5G2WiFi,0.0,130,-56.0,-64.0,0.022,0.023,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707473286.9013376
17,sta2,HO_WiFi25G,0.0,1,-70.0,-60.0,0.027,0.028,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707473308.0872672
18,sta2,HO_5G2WiFi,0.0,130,-64.0,-68.0,0.03,0.025,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707473329.3991752
19,sta2,HO_WiFi25G,0.0,1,-78.0,-76.0,0.022,0.021,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707473350.6106024
20,sta2,HO_5G2WiFi,0.0,130,-71.0,-73.0,0.022,0.022,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707473392.3867264
21,sta2,HO_WiFi25G,0.0,1,-75.0,-71.0,0.029,0.028,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707473413.5674982
22,sta2,HO_5G2WiFi,0.0,130,-54.0,-65.0,0.024,0.023,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707473434.8575768
23,sta2,HO_WiFi25G,0.0,1,-71.0,-55.0,0.027,0.036,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707473456.135631
24,sta2,HO_5G2WiFi,0.0,130,-62.0,-68.0,0.029,0.029,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707473477.3670666
25,sta2,HO_WiFi2WiFi,0.0,130,-78.0,-70.0,0.024,0.024,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707473496.675058
26,sta1,HO_5G2WiFi,0.0,130,-77.0,-73.0,0.028,0.024,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707473542.933321
27,sta2,HO_WiFi2WiFi,0.0,130,-75.0,-70.0,0.027,0.034,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707473585.367705
28,sta1,HO_WiFi2WiFi,0.0,130,-74.0,-74.0,0.092,0.028,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707473602.6033926
29,sta1,HO_WiFi2WiFi,0.0,130,-72.0,-71.0,0.023,0.028,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707473684.1634448
30,sta1,HO_WiFi25G,0.0,1,-60.0,-60.0,0.03,0.028,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707473722.0571315
31,sta2,HO_5G2WiFi,0.0,130,-78.0,-72.0,0.032,0.048,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707473739.189033
32,sta1,HO_5G2WiFi,0.0,130,-52.0,-63.0,0.024,0.024,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707473758.4231334
33,sta2,HO_WiFi2WiFi,0.0,130,-72.0,-71.0,0.034,0.026,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707473800.797005
34,sta2,HO_WiFi2WiFi,0.0,130,-76.0,-75.0,0.026,0.025,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707473849.375279
35,sta1,HO_WiFi25G,0.0,1,-71.0,-71.0,0.064,0.024,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707473876.9815516
36,sta1,HO_5G2WiFi,0.0,130,-64.0,-68.0,0.037,0.02,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707473898.2546315
37,sta2,HO_WiFi2WiFi,0.0,130,-77.0,-75.0,0.024,0.028,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707473940.6828935
38,sta1,HO_5G2WiFi,0.0,130,-77.0,-73.0,0.023,0.028,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707473966.3109374
39,sta2,HO_WiFi25G,0.0,1,-70.0,-68.0,0.026,0.028,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707474006.3932097
40,sta2,HO_5G2WiFi,0.0,130,-49.0,-65.0,0.023,0.026,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707474027.651691
41,sta1,HO_5G2WiFi,0.0,130,-76.0,-71.0,0.026,0.023,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707474044.8088715
42,sta2,HO_WiFi2WiFi,0.0,130,-76.0,-66.0,0.024,0.038,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707474064.1142037
43,sta2,HO_WiFi2WiFi,0.0,130,-72.0,-71.0,0.03,0.028,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707474091.8938825
44,sta1,HO_WiFi2WiFi,0.0,130,-78.0,-76.0,0.022,0.024,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707474109.0894873
45,sta2,HO_5G2WiFi,0.0,130,-81.0,-72.0,0.027,0.023,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707474172.16217
46,sta1,HO_WiFi2WiFi,0.0,130,-78.0,-78.0,0.028,0.021,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707474201.958817
47,sta2,HO_WiFi2WiFi,0.0,130,-73.0,-72.0,0.031,0.027,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707474223.3547416
48,sta2,HO_WiFi2WiFi,0.0,130,-73.0,-72.0,0.032,0.026,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707474263.5391984
49,sta1,HO_WiFi2WiFi,0.0,130,-75.0,-73.0,0.029,0.028,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707474280.8032897
50,sta2,HO_5G2WiFi,0.0,130,-81.0,-71.0,0.023,0.023,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707474343.9549558
51,sta1,HO_WiFi25G,0.0,1,-74.0,-73.0,0.026,0.022,ap2-wlan1,ap1-wlan1,ap1-wlan1,1707474375.6949
52,sta2,HO_WiFi2WiFi,0.0,130,-74.0,-73.0,0.022,0.021,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707474392.9999888
53,sta1,HO_5G2WiFi,0.0,130,-55.0,-64.0,0.023,0.023,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707474412.2706382
54,sta1,HO_WiFi25G,0.0,1,-71.0,-51.0,0.025,0.024,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707474433.6451013
55,sta1,HO_5G2WiFi,0.0,130,-61.0,-66.0,0.023,0.023,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707474455.155335
56,sta2,HO_WiFi25G,0.0,1,-69.0,-67.0,0.031,0.028,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707474474.322904
57,sta2,HO_5G2WiFi,0.0,130,-65.0,-69.0,0.034,0.03,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707474495.6217508
58,sta2,HO_WiFi25G,0.0,1,-77.0,-76.0,0.027,0.031,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707474516.9214847
59,sta1,HO_5G2WiFi,0.0,130,-75.0,-71.0,0.03,0.027,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707474542.3041768
60,sta2,HO_5G2WiFi,0.0,130,-75.0,-72.0,0.023,0.023,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707474576.101141
61,sta2,HO_WiFi2WiFi,0.0,130,-74.0,-72.0,0.023,0.025,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707474637.046914
