,STA,eventTYpes,HO_failureratio,total_throughput,RSSI_current,RSSI_target,Delay_current,Delay_target,Current_AP,Target_AP,New_Associated_AP,time
0,sta2,HO_5G2WiFi,0.0,65,,,0,0,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707444230.2739708
1,sta1,HO_5G2WiFi,0.0,65,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707444241.7238712
2,sta2,HO_WiFi2WiFi,0.0,130,,,0,0,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707444265.767911
3,sta1,HO_WiFi2WiFi,0.0,130,,,0,0,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707444272.9795167
4,sta2,HO_WiFi2WiFi,0.0,130,,,0,0,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707444284.4062328
5,sta1,HO_5G2WiFi,0.0,130,,,0,0,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707444308.2310185
6,sta1,HO_WiFi2WiFi,0.0,130,,,0,0,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707444358.9557927
7,sta2,HO_5G2WiFi,0.0,130,,,0,0,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707444378.6198437
8,sta2,HO_WiFi25G,0.0,1,,,0,0,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707444429.4326484
9,sta2,HO_5G2WiFi,0.0,130,,,0,0,ap1-wlan1,ap2-wlan1,ap2-wlan1,1707444438.81565
10,sta2,HO_WiFi2WiFi,0.0,130,,,0,0,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707444460.4732268
11,sta2,HO_WiFi2WiFi,0.08333333333333333,0,,,0,0,ap3-wlan1,ap3-wlan1,ap3-wlan1,1707444531.555476
12,sta1,HO_WiFi2WiFi,0.07692307692307693,130,,,0,0,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707444551.4089534
13,sta2,HO_5G2WiFi,0.07142857142857142,130,,,0,0,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707444558.528485
14,sta1,HO_WiFi25G,0.06666666666666667,1,,,0,0,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707444590.9643717
15,sta1,HO_5G2WiFi,0.0625,130,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707444616.9585192
16,sta1,HO_5G2WiFi,0.11764705882352941,0,,,0,0,ap5-wlan1,ap5-wlan1,ap5-wlan1,1707444633.5902457
17,sta2,HO_WiFi25G,0.1111111111111111,1,,,0,0,ap3-wlan1,ap1-wlan1,ap1-wlan1,1707444649.0949848
18,sta2,HO_5G2WiFi,0.10526315789473684,130,,,0,0,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707444774.3169484
19,sta1,HO_5G2WiFi,0.1,130,,,0,0,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707444823.2745113
20,sta2,HO_WiFi2WiFi,0.09523809523809523,130,,,0,0,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707444851.4660473
21,sta1,HO_WiFi2WiFi,0.09090909090909091,130,,,0,0,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707444867.0560582
22,sta1,HO_WiFi2WiFi,0.08695652173913043,130,,,0,0,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707444943.0205412
23,sta1,HO_WiFi25G,0.08333333333333333,1,,,0,0,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707444973.0317256
24,sta2,HO_5G2WiFi,0.08,130,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707444984.4019933
25,sta1,HO_5G2WiFi,0.07692307692307693,130,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707444999.7835462
26,sta2,HO_WiFi2WiFi,0.07407407407407407,130,,,0,0,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707445031.9214792
27,sta1,HO_5G2WiFi,0.10714285714285714,0,,,0,0,ap5-wlan1,ap5-wlan1,ap5-wlan1,1707445042.2586646
28,sta2,HO_WiFi2WiFi,0.10344827586206896,130,,,0,0,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707445074.4536037
29,sta1,HO_WiFi25G,0.1,1,,,0,0,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707445094.034767
30,sta1,HO_5G2WiFi,0.0967741935483871,130,,,0,0,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707445120.0178225
31,sta2,HO_WiFi2WiFi,0.09375,130,,,0,0,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707445148.1428497
32,sta1,HO_5G2WiFi,0.09090909090909091,130,,,0,0,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707445167.8026078
33,sta2,HO_WiFi25G,0.08823529411764706,1,,,0,0,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707445195.6513536
34,sta1,HO_5G2WiFi,0.08571428571428572,130,,,0,0,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707445215.4665473
35,sta2,HO_5G2WiFi,0.08333333333333333,130,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707445230.9066007
36,sta2,HO_WiFi2WiFi,0.08108108108108109,130,,,0,0,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707445252.7288451
37,sta1,HO_WiFi2WiFi,0.07894736842105263,130,,,0,0,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707445259.9420292
38,sta2,HO_WiFi2WiFi,0.10256410256410256,0,,,0,0,ap3-wlan1,ap3-wlan1,ap3-wlan1,1707445291.1830795
39,sta2,HO_5G2WiFi,0.1,130,,,0,0,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707445321.053287
40,sta1,HO_WiFi2WiFi,0.0975609756097561,130,,,0,0,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707445344.7485323
41,sta2,HO_WiFi2WiFi,0.09523809523809523,130,,,0,0,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707445356.073152
42,sta2,HO_WiFi2WiFi,0.09302325581395349,130,,,0,0,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707445390.3800132
43,sta1,HO_WiFi2WiFi,0.09090909090909091,130,,,0,0,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707445397.6474328
44,sta2,HO_WiFi2WiFi,0.1111111111111111,0,,,0,0,ap3-wlan1,ap3-wlan1,ap3-wlan1,1707445424.8728075
45,sta2,HO_5G2WiFi,0.10869565217391304,130,,,0,0,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707445458.8752933
46,sta1,HO_WiFi25G,0.10638297872340426,1,,,0,0,ap2-wlan1,ap1-wlan1,ap1-wlan1,1707445482.843175
47,sta2,HO_WiFi2WiFi,0.10416666666666667,130,,,0,0,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707445494.2500618
48,sta2,HO_WiFi25G,0.10204081632653061,1,,,0,0,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707445528.8472962
49,sta1,HO_5G2WiFi,0.1,130,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707445540.2012873
50,sta1,HO_5G2WiFi,0.11764705882352941,0,,,0,0,ap5-wlan1,ap5-wlan1,ap5-wlan1,1707445544.343947
51,sta1,HO_5G2WiFi,0.11538461538461539,130,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707445578.4848404
52,sta2,HO_5G2WiFi,0.11320754716981132,130,,,0,0,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707445602.2595012
53,sta2,HO_WiFi2WiFi,0.1111111111111111,130,,,0,0,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707445657.0645087
54,sta1,HO_5G2WiFi,0.10909090909090909,130,,,0,0,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707445681.3033023
55,sta2,HO_WiFi2WiFi,0.10714285714285714,130,,,0,0,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707445713.271365
56,sta2,HO_WiFi2WiFi,0.10526315789473684,130,,,0,0,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707445751.9867322
57,sta1,HO_5G2WiFi,0.1206896551724138,0,,,0,0,ap4-wlan1,ap4-wlan1,ap4-wlan1,1707445779.1018898
58,sta2,HO_5G2WiFi,0.11864406779661017,130,,,0,0,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707445798.7134807
59,sta2,HO_WiFi2WiFi,0.11666666666666667,130,,,0,0,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707445837.054789
60,sta1,HO_5G2WiFi,0.11475409836065574,130,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707445864.983308
61,sta2,HO_WiFi2WiFi,0.12903225806451613,0,,,0,0,ap5-wlan1,ap5-wlan1,ap5-wlan1,1707445883.6880805
62,sta1,HO_5G2WiFi,0.14285714285714285,0,,,0,0,ap5-wlan1,ap5-wlan1,ap5-wlan1,1707445902.3172598
63,sta1,HO_5G2WiFi,0.140625,130,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707445915.812231
64,sta1,HO_5G2WiFi,0.15384615384615385,0,,,0,0,ap5-wlan1,ap5-wlan1,ap5-wlan1,1707445936.476282
65,sta1,HO_5G2WiFi,0.15151515151515152,130,,,0,0,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707445962.1825256
66,sta2,HO_5G2WiFi,0.14925373134328357,130,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707445985.8923473
67,sta2,HO_5G2WiFi,0.16176470588235295,0,,,0,0,ap5-wlan1,ap5-wlan1,ap5-wlan1,1707445990.0246058
68,sta2,HO_5G2WiFi,0.15942028985507245,130,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707446028.0671625
69,sta1,HO_WiFi2WiFi,0.15714285714285714,130,,,0,0,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707446043.5913236
70,sta1,HO_WiFi25G,0.15492957746478872,1,,,0,0,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707446057.0974722
71,sta2,HO_WiFi25G,0.1527777777777778,1,,,0,0,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707446068.4113848
72,sta2,HO_5G2WiFi,0.1506849315068493,130,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707446103.0565624
73,sta1,HO_WiFi25G,0.16216216216216217,0,,,0,0,ap1-wlan1,ap4-wlan1,ap1-wlan1,1707446105.1686687
74,sta2,HO_5G2WiFi,0.17333333333333334,0,,,0,0,ap5-wlan1,ap5-wlan1,ap5-wlan1,1707446132.2932916
75,sta1,HO_5G2WiFi,0.17105263157894737,130,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707446155.9585588
76,sta1,HO_5G2WiFi,0.16883116883116883,130,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707446210.482815
77,sta2,HO_5G2WiFi,0.16666666666666666,130,,,0,0,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707446221.8325715
78,sta1,HO_WiFi25G,0.16455696202531644,1,,,0,0,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707446241.6068919
79,sta1,HO_5G2WiFi,0.1625,130,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707446251.0203605
80,sta1,HO_WiFi25G,0.16049382716049382,1,,,0,0,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707446268.5187023
81,sta2,HO_5G2WiFi,0.17073170731707318,0,,,0,0,ap4-wlan1,ap4-wlan1,ap4-wlan1,1707446283.0135145
82,sta1,HO_5G2WiFi,0.1686746987951807,130,,,0,0,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707446294.2897403
83,sta2,HO_5G2WiFi,0.16666666666666666,130,,,0,0,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707446305.6786842
84,sta2,HO_WiFi2WiFi,0.16470588235294117,130,,,0,0,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707446352.327745
85,sta1,HO_WiFi25G,0.16279069767441862,1,,,0,0,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707446376.1135595
86,sta1,HO_5G2WiFi,0.16091954022988506,130,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707446397.9289162
87,sta1,HO_WiFi2WiFi,0.1590909090909091,130,,,0,0,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707446411.312002
88,sta1,HO_WiFi2WiFi,0.16853932584269662,0,,,0,0,ap3-wlan1,ap3-wlan1,ap3-wlan1,1707446436.3423529
89,sta2,HO_WiFi2WiFi,0.16666666666666666,130,,,0,0,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707446443.516355
90,sta1,HO_5G2WiFi,0.16483516483516483,130,,,0,0,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707446459.0132172
91,sta2,HO_WiFi2WiFi,0.17391304347826086,0,,,0,0,ap4-wlan1,ap4-wlan1,ap4-wlan1,1707446481.6937175
92,sta1,HO_WiFi2WiFi,0.17204301075268819,130,,,0,0,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707446513.720234
93,sta1,HO_WiFi2WiFi,0.1702127659574468,130,,,0,0,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707446522.9268918
94,sta2,HO_5G2WiFi,0.16842105263157894,130,,,0,0,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707446530.0663352
95,sta2,HO_WiFi25G,0.16666666666666666,1,,,0,0,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707446547.708398
96,sta2,HO_5G2WiFi,0.16494845360824742,130,,,0,0,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707446581.7932458
97,sta1,HO_WiFi2WiFi,0.17346938775510204,0,,,0,0,ap3-wlan1,ap3-wlan1,ap3-wlan1,1707446583.9098477
98,sta2,HO_WiFi2WiFi,0.1717171717171717,130,,,0,0,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707446595.3446343
99,sta1,HO_5G2WiFi,0.17,130,,,0,0,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707446606.6961331
100,sta2,HO_WiFi2WiFi,0.1782178217821782,0,,,0,0,ap3-wlan1,ap3-wlan1,ap3-wlan1,1707446633.5643048
101,sta1,HO_5G2WiFi,0.17647058823529413,130,,,0,0,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707446640.7863832
