,STA,HO_failureratio,total_throughput,RSSI_current,RSSI_target,Delay_current,Delay_target,Current_AP,Target_AP,New_Associated_AP,time
28,sta4,0.20689655172413793,6,-64.0,-52.0,0.04,0.027,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705717672.0686655
29,sta3,0.26666666666666666,12,-80.0,-80.0,0.031,0.031,ap5-wlan1,ap1-wlan1,ap1-wlan1,1705717687.4965596
30,sta4,0.2903225806451613,0,-75.0,-71.0,0.021,0.022,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705717702.9010527
31,sta3,0.25,6,-74.0,-67.0,0.032,0.029,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705717718.3511078
32,sta4,0.2727272727272727,6,-76.0,-75.0,0.04,0.036,ap2-wlan1,ap3-wlan1,ap3-wlan1,1705717733.7902954
33,sta1,0.29411764705882354,0,-78.0,-70.0,0.029,0.041,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705717782.0321605
34,sta4,0.3142857142857143,0,-81.0,-72.0,0.077,0.027,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705717791.3577237
35,sta4,0.3055555555555556,6,-75.0,-68.0,0.023,0.03,ap3-wlan1,ap2-wlan1,ap2-wlan1,1705717819.1815422
36,sta2,0.13513513513513514,39,-82.0,-71.0,0.031,0.032,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705717828.427115
37,sta1,0.2631578947368421,6,-80.0,-70.0,0.03,0.027,ap5-wlan1,ap4-wlan1,ap4-wlan1,1705717843.9376888
38,sta1,0.2564102564102564,39,-79.0,-76.0,0.029,0.031,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705717875.7349339
39,sta4,0.275,54,-80.0,-79.0,0.028,0.023,ap4-wlan1,ap1-wlan1,ap1-wlan1,1705717886.961551
40,sta4,0.2682926829268293,6,-72.0,-73.0,0.023,0.041,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705717916.7823668
41,sta3,0.19047619047619047,6,-71.0,-63.0,0.023,0.025,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705717932.3518589
42,sta2,0.27906976744186046,0,-79.0,-60.0,0.025,0.032,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705717954.1153445
43,sta1,0.22727272727272727,1,-79.0,-79.0,0.039,0.039,ap3-wlan1,ap1-wlan1,ap1-wlan1,1705717971.6099262
44,sta2,0.26666666666666666,39,-73.0,-70.0,0.029,0.032,ap2-wlan1,ap4-wlan1,ap4-wlan1,1705717987.132412
45,sta1,0.21739130434782608,6,-81.0,-72.0,0.031,0.026,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705718055.9400492
46,sta2,0.2553191489361702,39,-68.0,-60.0,0.032,0.028,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705718073.4947147
47,sta1,0.20833333333333334,6,-75.0,-69.0,0.037,0.028,ap3-wlan1,ap5-wlan1,ap5-wlan1,1705718088.836301
48,sta4,0.22448979591836735,6,-71.0,-67.0,0.023,0.038,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705718098.0152998
49,sta3,0.16,39,-82.0,-73.0,0.028,0.029,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705718113.4367676
50,sta4,0.2549019607843137,0,-76.0,-64.0,0.035,0.038,ap5-wlan1,ap4-wlan1,ap4-wlan1,1705718132.8950732
51,sta4,0.25,6,-76.0,-69.0,0.032,0.026,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705718160.9649892
52,sta3,0.1509433962264151,1,-79.0,-79.0,0.027,0.027,ap5-wlan1,ap1-wlan1,ap1-wlan1,1705718176.2777119
53,sta1,0.18518518518518517,6,-75.0,-70.0,0.024,0.032,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705718185.5637538
54,sta3,0.14545454545454545,39,-78.0,-70.0,0.043,0.028,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705718231.9053774
55,sta1,0.17857142857142858,39,-77.0,-72.0,0.029,0.022,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705718241.1292357
56,sta2,0.21052631578947367,39,-75.0,-70.0,0.03,0.027,ap2-wlan1,ap3-wlan1,ap3-wlan1,1705718256.5331883
57,sta1,0.1724137931034483,39,-77.0,-65.0,0.022,0.032,ap2-wlan1,ap4-wlan1,ap4-wlan1,1705718325.1435723
58,sta2,0.2033898305084746,39,-77.0,-70.0,0.03,0.025,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705718342.4975107
59,sta1,0.23333333333333334,0,-79.0,-79.0,0.041,0.041,ap5-wlan1,ap1-wlan1,,1705718384.919633
60,sta2,0.19672131147540983,39,-80.0,-63.0,0.029,0.03,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705718425.0729246
61,sta3,0.12903225806451613,39,-77.0,-74.0,0.021,0.022,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705718434.3208334
62,sta2,0.23809523809523808,0,-71.0,-70.0,0.03,0.025,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705718534.2167919
63,sta3,0.125,6,-80.0,-65.0,0.032,0.031,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705718568.2045321
64,sta1,0.2153846153846154,39,-81.0,-70.0,0.024,0.035,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705718602.272238
65,sta4,0.19696969696969696,39,-69.0,-69.0,0.029,0.029,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705718613.534835
66,sta3,0.23880597014925373,0,-77.0,-55.0,0.031,0.035,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705718629.086407
67,sta3,0.25,0,-74.0,-72.0,0.019,0.02,ap3-wlan1,ap5-wlan1,ap5-wlan1,1705718658.7612607
68,sta2,0.21739130434782608,39,-78.0,-72.0,0.035,0.023,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705718707.0115664
69,sta1,0.2,39,-72.0,-72.0,0.027,0.021,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705718722.4755666
70,sta4,0.2535211267605634,0,-69.0,-71.0,0.031,0.028,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705718733.7045882
71,sta1,0.2638888888888889,0,-74.0,-69.0,0.023,0.023,ap2-wlan1,ap3-wlan1,ap3-wlan1,1705718755.2879472
72,sta4,0.2465753424657534,6,-78.0,-59.0,0.034,0.034,ap4-wlan1,ap5-wlan1,ap5-wlan1,1705718764.6576784
73,sta4,0.2702702702702703,0,-78.0,-69.0,0.137,0.024,ap5-wlan1,ap3-wlan1,ap3-wlan1,1705718792.303451
74,sta2,0.2,6,-72.0,-72.0,0.03,0.028,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705718801.5158644
75,sta2,0.19736842105263158,6,-75.0,-66.0,0.031,0.03,ap5-wlan1,ap4-wlan1,ap4-wlan1,1705718833.327792
76,sta2,0.19480519480519481,6,-78.0,-61.0,0.023,0.03,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705718861.1720986
77,sta4,0.2564102564102564,6,-78.0,-63.0,0.022,0.024,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705718882.757806
78,sta3,0.26582278481012656,0,-67.0,-59.0,0.024,0.039,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705718898.1546476
79,sta1,0.275,0,-81.0,-68.0,0.029,0.034,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705718907.3653193
80,sta2,0.18518518518518517,6,-80.0,-61.0,0.029,0.024,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705718947.2975652
81,sta3,0.2804878048780488,0,-74.0,-74.0,0.129,0.028,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705718981.2765694
82,sta1,0.26506024096385544,6,-80.0,-63.0,0.028,0.042,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705718990.5915706
83,sta4,0.23809523809523808,6,-64.0,-68.0,0.023,0.023,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705719026.6663167
84,sta1,0.25882352941176473,6,-80.0,-64.0,0.03,0.043,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705719073.0969903
85,sta2,0.27906976744186046,0,-78.0,-72.0,0.046,0.029,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705719113.1039865
86,sta3,0.26436781609195403,39,-76.0,-73.0,0.022,0.024,ap3-wlan1,ap4-wlan1,ap4-wlan1,1705719171.7872624
87,sta4,0.2840909090909091,0,-77.0,-69.0,0.023,0.03,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705719187.3311577
88,sta4,0.2808988764044944,39,-73.0,-68.0,0.03,0.031,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705719264.5684586
89,sta2,0.26666666666666666,39,-73.0,-70.0,0.072,0.025,ap3-wlan1,ap5-wlan1,ap5-wlan1,1705719273.871383
90,sta3,0.25274725274725274,39,-70.0,-62.0,0.025,0.033,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705719283.1271913
91,sta4,0.2717391304347826,6,-79.0,-49.0,0.02,0.054,ap3-wlan1,ap5-wlan1,ap5-wlan1,1705719374.4891615
92,sta2,0.27956989247311825,0,-82.0,-70.0,0.029,0.028,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705719383.7102187
93,sta2,0.2765957446808511,6,-80.0,-78.0,0.022,0.04,ap3-wlan1,ap2-wlan1,ap2-wlan1,1705719411.454038
94,sta4,0.28421052631578947,0,-76.0,-70.0,0.032,0.024,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705719531.661561
95,sta1,0.22916666666666666,39,-73.0,-69.0,0.03,0.024,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705719553.2813287
96,sta4,0.27835051546391754,39,-80.0,-74.0,0.15,0.027,ap5-wlan1,ap3-wlan1,ap3-wlan1,1705719589.2457917
97,sta3,0.23469387755102042,39,-77.0,-70.0,0.024,0.028,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705719631.5026286
98,sta1,0.2222222222222222,6,-72.0,-70.0,0.028,0.023,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705719640.7973366
99,sta4,0.27,6,-81.0,-68.0,0.024,0.038,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705719676.6656864
100,sta1,0.21782178217821782,1,-80.0,-80.0,0.024,0.024,ap5-wlan1,ap1-wlan1,ap1-wlan1,1705719698.3641317
101,sta4,0.2647058823529412,39,-74.0,-70.0,0.022,0.029,ap2-wlan1,ap3-wlan1,ap3-wlan1,1705719707.6571462
102,sta2,0.27184466019417475,0,-77.0,-71.0,0.028,0.02,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705719716.8899357
103,sta4,0.25961538461538464,6,-76.0,-64.0,0.023,0.036,ap3-wlan1,ap5-wlan1,ap5-wlan1,1705719740.547494
104,sta2,0.26666666666666666,6,-78.0,-71.0,0.024,0.029,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705719774.6884575
105,sta3,0.2169811320754717,6,-68.0,-71.0,0.042,0.027,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705719785.940923
106,sta3,0.21495327102803738,39,-80.0,-71.0,0.028,0.029,ap5-wlan1,ap3-wlan1,ap3-wlan1,1705719838.4390535
107,sta4,0.26851851851851855,0,-77.0,-70.0,0.035,0.029,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705719853.906472
108,sta1,0.27522935779816515,0,-81.0,-67.0,0.025,0.032,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705719900.2396252
109,sta4,0.2818181818181818,0,-79.0,-67.0,0.027,0.032,ap5-wlan1,ap4-wlan1,ap4-wlan1,1705719909.5078168
110,sta4,0.27927927927927926,6,-79.0,-69.0,0.032,0.025,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705719937.327573
111,sta2,0.25,39,-76.0,-67.0,0.023,0.024,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705719995.879023
112,sta3,0.20353982300884957,6,-76.0,-68.0,0.042,0.032,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705720005.145619
113,sta1,0.2631578947368421,6,-74.0,-64.0,0.031,0.028,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705720039.1071336
114,sta4,0.26956521739130435,39,-77.0,-55.0,0.028,0.024,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705720048.3404834
115,sta2,0.2413793103448276,39,-78.0,-71.0,0.026,0.029,ap5-wlan1,ap4-wlan1,ap4-wlan1,1705720059.734962
116,sta4,0.26495726495726496,39,-76.0,-63.0,0.029,0.023,ap3-wlan1,ap5-wlan1,ap5-wlan1,1705720081.610323
117,sta3,0.19491525423728814,6,-77.0,-72.0,0.029,0.022,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705720121.8090582
118,sta4,0.2605042016806723,39,-71.0,-54.0,0.022,0.037,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705720162.208452
119,sta3,0.19166666666666668,6,-67.0,-65.0,0.029,0.034,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705720177.7632308
120,sta4,0.256198347107438,39,-76.0,-71.0,0.024,0.024,ap5-wlan1,ap3-wlan1,ap3-wlan1,1705720193.17242
121,sta1,0.2459016393442623,39,-83.0,-70.0,0.025,0.024,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705720241.7582412
122,sta1,0.24390243902439024,39,-73.0,-73.0,0.026,0.024,ap2-wlan1,ap4-wlan1,ap4-wlan1,1705720319.0474875
123,sta4,0.25,6,-79.0,-62.0,0.024,0.029,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705720328.347591
124,sta2,0.224,39,-81.0,-70.0,0.036,0.028,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705720389.2478318
125,sta3,0.18253968253968253,39,-75.0,-69.0,0.023,0.023,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705720423.2806087
126,sta1,0.23622047244094488,39,-78.0,-71.0,0.04,0.019,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705720432.5107663
127,sta4,0.2421875,6,-75.0,-69.0,0.03,0.024,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705720466.5745783
128,sta1,0.23255813953488372,6,-77.0,-65.0,0.03,0.029,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705720512.9208302
129,sta4,0.23846153846153847,39,-76.0,-73.0,0.031,0.032,ap4-wlan1,ap3-wlan1,ap3-wlan1,1705720524.1127093
130,sta3,0.17557251908396945,39,-68.0,-64.0,0.029,0.021,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705720539.5536346
131,sta4,0.23484848484848486,6,-79.0,-68.0,0.025,0.03,ap3-wlan1,ap5-wlan1,ap5-wlan1,1705720554.9896042
132,sta3,0.17293233082706766,39,-75.0,-66.0,0.025,0.025,ap4-wlan1,ap5-wlan1,ap5-wlan1,1705720572.4554021
133,sta2,0.208955223880597,39,-73.0,-59.0,0.032,0.053,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705720618.89749
134,sta4,0.22962962962962963,39,-76.0,-69.0,0.046,0.026,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705720640.5572493
135,sta3,0.16911764705882354,39,-73.0,-71.0,0.034,0.033,ap5-wlan1,ap4-wlan1,ap4-wlan1,1705720659.9591563
136,sta1,0.21897810218978103,39,-80.0,-75.0,0.044,0.024,ap2-wlan1,ap4-wlan1,ap4-wlan1,1705720669.1688046
137,sta2,0.2028985507246377,6,-67.0,-61.0,0.024,0.024,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705720711.3566847
138,sta3,0.16546762589928057,39,-77.0,-65.0,0.025,0.036,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705720720.65399
139,sta4,0.22857142857142856,0,-76.0,-66.0,0.025,0.036,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705720736.0639489
140,sta3,0.16312056737588654,39,-74.0,-68.0,0.03,0.025,ap2-wlan1,ap3-wlan1,ap3-wlan1,1705720751.5336986
141,sta1,0.2323943661971831,0,-69.0,-68.0,0.031,0.036,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705720760.7639394
142,sta1,0.23076923076923078,6,-77.0,-63.0,0.038,0.03,ap4-wlan1,ap5-wlan1,ap5-wlan1,1705720788.4828694
143,sta4,0.2361111111111111,0,-79.0,-69.0,0.03,0.025,ap5-wlan1,ap4-wlan1,ap4-wlan1,1705720797.7145593
144,sta3,0.15862068965517243,39,-72.0,-71.0,0.02,0.029,ap2-wlan1,ap4-wlan1,ap4-wlan1,1705720837.929312
145,sta2,0.23972602739726026,0,-73.0,-65.0,0.023,0.026,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705720886.2376425
146,sta4,0.24489795918367346,0,-80.0,-80.0,0.032,0.032,ap3-wlan1,ap1-wlan1,ap1-wlan1,1705720907.7664278
147,sta2,0.23648648648648649,1,-79.0,-79.0,0.029,0.029,ap3-wlan1,ap1-wlan1,ap1-wlan1,1705720966.563642
148,sta3,0.2483221476510067,0,-78.0,-56.0,0.044,0.025,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705720975.7637722
149,sta3,0.24666666666666667,6,-77.0,-76.0,0.03,0.028,ap3-wlan1,ap2-wlan1,ap2-wlan1,1705721003.4082847
150,sta1,0.25165562913907286,0,-76.0,-72.0,0.024,0.022,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705721012.6557615
151,sta3,0.24342105263157895,12,-80.0,-80.0,0.032,0.032,ap2-wlan1,ap1-wlan1,ap1-wlan1,1705721034.2575238
152,sta4,0.23529411764705882,39,-77.0,-69.0,0.033,0.035,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705721051.7591999
153,sta1,0.2532467532467532,0,-73.0,-72.0,0.027,0.028,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705721073.3741498
154,sta2,0.22580645161290322,39,-78.0,-71.0,0.033,0.137,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705721088.9469624
155,sta3,0.23717948717948717,39,-79.0,-62.0,0.031,0.029,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705721098.2373488
156,sta4,0.22929936305732485,39,-78.0,-72.0,0.04,0.03,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705721113.7491577
157,sta2,0.22151898734177214,6,-80.0,-75.0,0.024,0.033,ap5-wlan1,ap3-wlan1,ap3-wlan1,1705721122.964743
