,STA,HO_failureratio,total_throughput,RSSI_current,RSSI_target,Delay_current,Delay_target,Current_AP,Target_AP,New_Associated_AP,time
102,sta4,0.6990291262135923,0,-72.0,-72.0,0.028,0.024,ap2-wlan1,ap3-wlan1,ap3-wlan1,1705708675.326446
103,sta2,0.7019230769230769,0,-76.0,-69.0,0.036,0.024,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705708682.5697196
104,sta4,0.7047619047619048,0,-72.0,-70.0,0.022,0.025,ap3-wlan1,ap5-wlan1,ap5-wlan1,1705708702.2265098
105,sta2,0.7075471698113207,0,-78.0,-71.0,0.026,0.04,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705708734.3865743
106,sta3,0.7102803738317757,0,-78.0,-60.0,0.031,0.04,ap4-wlan1,ap5-wlan1,ap5-wlan1,1705708768.6134183
107,sta3,0.7037037037037037,6,-75.0,-71.0,0.023,0.036,ap5-wlan1,ap3-wlan1,ap3-wlan1,1705708794.4393756
108,sta4,0.7064220183486238,0,-71.0,-58.0,0.03,0.028,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705708832.372944
109,sta1,0.7090909090909091,0,-83.0,-73.0,0.031,0.021,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705708852.1061962
110,sta4,0.6936936936936937,6,-73.0,-71.0,0.028,0.024,ap5-wlan1,ap4-wlan1,ap4-wlan1,1705708861.343341
111,sta4,0.7053571428571429,0,-75.0,-69.0,0.032,0.034,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705708887.155272
112,sta2,0.7079646017699115,0,-77.0,-70.0,0.026,0.036,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705708945.6023633
113,sta3,0.7105263157894737,0,-78.0,-71.0,0.035,0.037,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705708952.9667518
114,sta1,0.6782608695652174,6,-77.0,-65.0,0.025,0.039,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705708985.122561
115,sta4,0.6810344827586207,6,-79.0,-64.0,0.03,0.033,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705708992.4014838
116,sta2,0.7008547008547008,0,-78.0,-75.0,0.027,0.025,ap5-wlan1,ap4-wlan1,ap4-wlan1,1705709001.6356444
117,sta3,0.7033898305084746,0,-78.0,-76.0,0.061,0.025,ap5-wlan1,ap4-wlan1,ap4-wlan1,1705709010.930316
